"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"Homo sapiens: Acyl chain remodelling of PI",-0.0681552378320472,0.468951671631987,0.0900891710985862,-0.0238647405323262,0.0707704322673801,0.15787955405369,0.378285800977295,-0.0788350186574227,0.134331864461781,-0.202631764008853,0.112343963880222,0.070530782638113,-0.163628363104087,-0.075174963136388,-0.0130521810918554,-0.270221526519149,-0.119875728895909,-0.216657723968684,0.121492273976248,0.260126249352266,0.216865530175378,0.106221429314692,-0.247266986053862,0.448863428837426,-0.288252368139926,0.151908129557738,-0.296947720907597,-0.227365553024212,-0.368569910033697,-0.111284600760708,-0.113906292758347,-0.308038867817451,0.430028789947754,0.0548159577318201,0.215373000688651,0.332998358810807,-0.243351400595517,-0.0522414629648895,-0.0991457066711989,0.377347994825733,-0.252555079583497,0.0844615496314263,-0.339469078385861,0.410069733081409,0.12443857053821,-0.0414885484426389,0.347513749015939,-0.289973099435705,-0.159832875651849,0.152031006307334,-0.334516304488502,-0.0815146120084561,-0.314438629750844,0.163725827366742,-0.348522634640713,-0.206733435730194,-0.175120944955438,-0.14915423402927,0.233832834793744,-0.280600486127983,0.00999732692108582,0.28964752784194,-0.359425351063919,0.314878258689093,0.0659880583347831,0.228362109551385,-0.0710039258242079,0.126599720346892,0.0489975071894715,0.097820579171291,0.00439262534448384,-0.216998458615352
"Homo sapiens: Acyl chain remodelling of PS",0.0969736661380151,0.516139402988601,0.117733547273478,-0.0913391279061594,0.275344312202034,0.289810388359517,-0.0500087059946852,-0.304692740507264,0.00501239087989838,-0.0320963982981919,0.249621404835959,-0.0956254446113288,0.077026201995456,0.0754273593102529,0.118935889784011,-0.260711478923364,-0.113646449419056,-0.239233711359061,0.162258361709724,0.182848981734978,0.344503714290503,-0.0783257393277996,-0.318351449287678,0.352967772291741,-0.105807363523635,0.489126172361284,-0.339791258823009,-0.231847932558353,-0.307489186893335,-0.117588862232769,-0.324277397845164,-0.290864711152927,0.338456098366207,-0.0877466383088272,0.142411345527447,0.0124271999468995,-0.39460343859952,-0.163746392439326,-0.29858657985222,0.369671542154618,-0.356234924059731,0.277608660522281,-0.127845208252915,0.350177308641653,-0.107617194936389,0.0058399817583398,0.21744515625474,-0.0497486321826654,0.0513589395279573,-0.149640631993595,-0.24737358323532,0.15954010254381,-0.200332995311952,0.0116430151949699,-0.11614817103161,-0.278589563937185,-0.126830266288199,-0.259762780006538,0.306059607837004,-0.0690571767188388,0.0760976627609568,-0.0187142436303583,-0.0689194799581895,0.346150496580296,0.313425544809689,0.145242207862506,0.0475060598589268,0.0755995029009367,-0.11853006562431,-0.177659847698286,0.150703961722595,-0.424416653992031
"Homo sapiens: Adherens junctions interactions",0.131645750392068,-0.35440456950602,0.222018452090355,-0.27612987107853,-0.220500518150733,-0.186013296860192,-0.0544610958139853,0.333182969644929,-0.220895541542553,-0.160339978916043,0.314512962676757,-0.0784009544387634,-0.258477266902974,-0.0960382404885982,-0.200459484183071,-0.46241965965345,-0.0170154263975194,0.443938765869034,-0.217043553529441,0.372649785020226,0.301582851748324,-0.0727769471824566,-0.287218937605607,-0.058270852166698,-0.151943641235431,-0.140521906853037,0.332457396554103,0.196964008666861,-0.0531716627344354,0.0767793851303724,-0.0584182226244514,-0.243732356446076,0.326605358097027,-0.132463648586408,-0.134341271564556,-0.15048410914955,-0.115955100684935,-0.326046803678975,0.182821235224569,-0.155260931559418,-0.0117145206746727,0.242809910277332,0.226551270982345,0.240413230503879,0.0940208622077052,0.177892220919585,0.0481826367402201,0.251445802378996,-0.28071604934484,0.475869986986974,-0.346584963881801,-0.0859373456381308,0.0468914830325513,0.0449499880947651,0.179725253941585,-0.245076868549802,-0.271843611521619,0.0103652186393613,0.280356623560821,-0.467028741088671,0.107818676417174,0.410962847066259,-0.482781843424509,0.0350498026686902,0.18278517709434,0.399348822615742,0.0664207296082339,0.0466684062688675,-0.25488898400587,0.0726880653198833,0.423129058017,-0.0641700358046388
"Homo sapiens: ADORA2B mediated anti-inflammatory cytokines production",0.0900248113635723,0.23350987731759,0.129237949502734,-0.0732216471079456,-0.0912319077288889,-0.262735747708234,0.202239511979915,-0.0254587230121228,0.0619368490908579,-0.0519986779139084,0.229560636263145,-0.125447007021792,-0.176860533022457,-0.0997542675014625,-0.0564564894006999,-0.0643785820495391,0.141568392154367,-0.0551426842444468,-0.0405455616105783,0.210653858120146,0.0885820349251409,0.00677555043299546,0.0260772165049021,-0.00590052097425145,-0.0114215059906406,-0.102738199018079,0.0442504018527745,-0.0947437787143413,0.0324370541355743,-0.186940185295681,-0.1963044278795,0.24295790284447,-0.00970631155118243,-0.136116051151129,-0.131681222272856,-0.0312696505404201,-0.0473865037241024,0.11119160186524,-0.249043666015071,-0.0820383415993859,-0.16649966940055,-0.137434426077599,0.0701298068680274,0.0442539659922697,0.220923094610711,-0.0452012699525467,0.378567865002223,-0.0374236754403909,0.161438688352288,0.107271902797517,-0.342105246181743,-0.0303593599404215,0.154357976492834,0.223147666466572,-0.217379958534413,0.0508441023625552,0.0864777374197279,-0.170292735571319,-0.110837290653611,0.0527058678067965,-0.329986011358089,-0.281838119109322,0.0636924070695891,-0.11599071600088,0.0296330388203393,0.0485420085381392,0.353101272411896,0.282317580501877,0.000914985648227923,0.250208782899196,0.0188809654823736,-0.20516723298062
"Homo sapiens: ADP signalling through P2Y purinoceptor 1",-0.37697089992397,0.243414113113228,0.119916606376995,-0.23134006425261,-0.233127720481254,-0.400825512839725,0.181959131452074,-0.136123809955963,-0.31850257834986,-0.302684782571403,0.489565805551547,-0.13898923684126,0.108699664164284,-0.0483211484400312,-0.177939288773403,-0.202336184062006,0.168737540564046,0.347586929068435,0.00483421139783022,0.182680535214964,0.0230877887145649,-0.141064689864988,0.0406877891226732,0.04247677350719,0.0745207178617827,0.0402263294583781,0.0362506256495023,-0.237381217897481,-0.147313821423533,-0.344781298230679,-0.285929065728787,0.0981753167756325,0.0271983524900797,0.262176620249717,-0.448275931428804,0.004432705477879,0.15755406383804,-0.0279058492188716,-0.445766807130117,-0.207767303246791,-0.177869258142652,-0.171455591903581,0.06003018858361,0.0362483101953829,-0.0854350852288566,0.220185811040266,0.378302316189939,-0.18262803543198,0.283801070665715,0.0989864925434039,-0.221794383844607,-0.155072725789409,0.353015049254654,-0.0354825015399932,-0.0257630475746258,0.0966466472572146,-0.0766622489148552,0.329954289036703,-0.311919918356569,0.0903310354804668,-0.443826816223808,0.0217958710764541,0.129867588177012,-0.316809485173652,-0.171661064464461,0.153871840824303,0.39294831970346,0.322241257219294,-0.345485103871302,0.374371597251579,-0.167832285010106,-0.239494197326064
"Homo sapiens: ADP signalling through P2Y purinoceptor 12",-0.387572511656729,0.223749618359438,0.190699510965187,-0.286172188325482,-0.207998220648896,-0.549060373322099,0.349692884318539,0.132539594447961,-0.25312142959747,-0.501930885505458,0.275743211585874,-0.208755880785629,-0.0221402494185625,-0.241316128569889,-0.256588940666204,-0.184341407415694,0.236249916805268,0.288700136592027,-0.0394162656940797,-0.110085460581142,-0.0643233843949363,0.0236035276663331,0.303538075498673,-0.165220898298733,0.212994094821197,-0.159485194148037,0.327261697746865,-0.141506611108606,-0.00665640299242118,-0.420311513918056,-0.269501207334453,0.414217507610827,0.0565084363843859,0.221055074560998,-0.29131936622098,0.00497157414173893,0.150222735614021,0.195073103107848,-0.443069858225946,-0.0751821817958095,0.0126567432642524,-0.400317248488675,0.153984355516663,0.212233239918515,-0.253218859001658,-0.0104039188631301,0.441787793738338,-0.0828713794782974,0.331281194624781,0.00835089442398512,-0.44873031699834,-0.295196170936922,0.456417391850699,0.0378478127200805,-0.119803363870564,0.153525508425127,0.0179604192259126,0.141675670431398,-0.280219985940954,0.142493850647357,-0.298153232243897,-0.408151414115073,0.282409078990564,-0.302772236154503,0.119015677342912,-0.026178426891193,0.368769127771703,0.390571965463333,-0.249814867605657,0.44488080075532,0.00202319594506611,-0.389051760120372
"Homo sapiens: Adrenaline,noradrenaline inhibits insulin secretion",-0.126358229300571,0.250468136387615,0.0444681690696898,-0.294149209772239,0.0838884849884455,-0.320498315894935,0.229320338541333,-0.261234565309375,-0.0199870557009236,-0.333493505246051,0.456404595765948,-0.177980510825672,-0.0440396515910162,-0.0953191160399391,-0.256352737615517,-0.186770803151461,0.375012599341353,0.118695872557735,0.0138873565158974,0.270896405062884,0.0275247794379798,-0.210053229949778,-0.116278358241633,-0.217944870074868,-0.0775883747388164,0.111941962127614,-0.042907495016741,-0.107501270128273,-0.090735172211179,-0.296435316294684,-0.263890468384121,0.356610730963349,0.120490701181036,0.14722776788233,-0.388276336529502,-0.284318042424712,-0.108437228836241,0.0731368570567436,-0.296854040891141,0.104363998377733,-0.291407949700012,-0.237802196257704,0.209492017206312,-0.0318576411256014,-0.036642492950546,0.0783003220512566,0.485507990095376,-0.20479242613935,0.111225099362135,0.058572361500692,-0.362194465731092,-0.13727378336825,0.300936509418392,0.153759685598282,-0.219995653081168,-0.00194749623861024,-0.0302640160055826,-0.164139058666943,-0.383844411278662,-0.0119077209691528,-0.429864847058466,-0.120141796972816,-0.207525206754072,-0.359601626450835,0.267750727297156,0.23730956007571,0.502717341791017,0.467944835361319,-0.226774800462833,0.365157798114608,0.319218130263105,-0.428945323707155
"Homo sapiens: Aflatoxin activation and detoxification",-0.0873156627930923,-0.0959620166237149,0.129951486351763,0.133930621697584,0.328321886618279,0.00318971309668789,-0.23866061541378,-0.497652644834655,0.0761698710261384,0.444896999745304,-0.0102889203376183,-0.100394916380033,0.0599566384987936,0.229290232728817,0.47307322928796,-0.172826404726494,0.171608176043808,-0.141026148857592,0.360013828944657,0.132334098118309,0.470381073067573,-0.402040180789825,-0.0873553314381705,-0.249258974435173,0.0429796395434527,0.473962581439633,-0.119828813850984,-0.487272192140251,0.0735571645123118,-0.240389816467299,0.390560385962064,-0.515524760190158,-0.376046765831653,-0.100174524583228,0.274439375316955,-0.434986927242168,-0.163509025302147,-0.00056694298225321,-0.254341332105289,0.217635884681549,-0.299407446809208,0.239366150919245,-0.431662458600473,-0.207277452033072,0.0839989455259662,-0.0868907130978864,0.0980849081413477,0.107082652780618,0.0106923723413628,-0.312260724483632,0.128534585859144,-0.166462731444831,-0.231069563023094,-0.108754912636779,0.193309152165003,-0.225754615086193,0.328669717715964,0.0685962522306759,0.00374378690410518,-0.318366457804762,0.391964382294781,0.423068331642782,-0.401395089235466,0.342318815643,-0.272808610055814,0.285178411866958,-0.539250379249477,-0.329808888325216,0.172668763601965,0.00578392411615658,0.331800573421395,-0.327411872912285
"Homo sapiens: Aggrephagy",0.0367441436629764,-0.161745163765115,0.123116216887599,0.132834266361422,-0.113567847758179,-0.162953494004518,0.321816678872417,0.413124403196882,-0.377748861343803,-0.0311704410331393,0.187658524349894,0.135268014429883,-0.263175194800493,-0.137166650088647,-0.300174951390825,-0.50599908690863,0.194052697060855,0.373493434470294,-0.230921767741939,0.269519649997605,0.138393284257113,-0.28151447195793,-0.13561134222879,-0.104777034015257,0.333943341612899,-0.0756961267652472,0.265714018341389,-0.32775278122434,-0.302271078166586,-0.434961996279616,-0.227421199483942,-0.150316171487013,-0.153444205171821,0.0979812762028782,-0.240880363166023,-0.0207337975954394,0.252120393682597,-0.358251256042769,-0.127002712824148,-0.322891261079294,0.179206181053121,-0.279214281992445,0.353653185157553,0.0871038104630296,-0.271424801137555,0.341648342836149,0.0704335138678464,-0.00960987439853228,0.308215476938478,0.290183898967653,-0.186923004128502,-0.344829706366921,-0.2100979489246,0.00175969106930768,0.0640413955804742,0.0490870826753795,-0.0193524222240189,-0.274272393141594,-0.199729458649519,0.329366212906188,-0.330950059296155,-0.28722761154006,0.0834544604301133,-0.29022579657934,-0.0440775035703697,0.123282262732498,0.365808184003775,0.280688863604202,-0.254355507584608,0.0126036735378068,0.00849935420791173,0.157702479061501
"Homo sapiens: Amine ligand-binding receptors",0.205452585716496,0.0841861535187638,0.207351888321922,-0.17216867588779,-0.140583858895754,-0.154430303336505,0.376641267988728,0.129577600255094,0.280517947466836,-0.0638201914549659,-0.128871754028756,-0.221329813195381,-0.279740664481242,0.0438609496429976,-0.0994663719749372,0.193313078406767,-0.126716847400657,-0.442944253538693,0.0881404749904044,0.167738405152955,0.283971795924824,0.185874393201279,0.0651104465348034,0.208630111042673,-0.327505076555711,0.248399300705664,0.305884189064515,-0.000720395328693307,0.343831129606864,-0.0965569096775324,-0.0229872475717981,0.120642780079991,-0.0445882369059074,-0.356474914685609,0.0714922745294358,0.0241238171267148,-0.179252206053025,-0.0195504616469326,-0.252980089643713,0.110740850924243,-0.300791916360164,-0.0438898558821931,0.085472603744769,-0.0899358806953624,0.188310982267334,-0.0320621025214087,0.181951064844709,-0.247528384879546,0.164012446881751,0.125112056504356,-0.538593298022985,-0.12525183345257,0.0913098119332902,0.353093102029005,-0.0198022015158475,-0.0320961590495118,-0.154753060512318,-0.289783549912115,-0.23371448232855,-0.234374699434524,-0.2337167717758,-0.200335225122771,-0.22457195820885,0.0116130467988159,0.183462349972193,0.236332453063554,0.407105105529608,0.20494027750004,-0.0507800856969678,0.170533879385894,0.321393006003532,-0.288729541166043
"Homo sapiens: Amino acid transport across the plasma membrane",-0.202864333469295,-0.0566239215154377,0.19163926186224,-0.214120715439822,-0.0182889782002804,-0.122573195615207,0.0592547424116969,0.112098451917458,-0.430531055889984,-0.279878924946255,0.223278211612877,-0.220311637997993,-0.242953165997908,-0.193582360268868,-0.0627378737664905,-0.063413860059903,0.390638839429484,-0.0089715445101493,-0.149998893573301,-0.00832605140391657,0.089260646778251,-0.0105913591421942,0.318673227051748,-0.047399831820171,0.190090586567055,-0.180686090808793,0.188038652732008,-0.378281357178401,0.169158066160626,-0.35313421391369,-0.0292684435322527,-0.454860605419399,-0.204989629364308,0.214247843165636,-0.0555032342760483,-0.139529356469872,0.140531190976429,0.0316713980662568,-0.300249733357952,0.00503075895173596,0.155539587347056,-0.186601179363024,0.151599330461237,-0.343682301813847,0.225084050573597,0.0628103436500473,0.342833481504927,0.0342258194308448,0.33092464256457,-0.0682417614786272,-0.28487196371591,-0.0602837217732651,0.194723085090901,-0.297389183260647,-0.232749770300377,-0.0581655464711013,0.175558131000509,-0.297643167077883,0.075433186019716,0.0493270958081624,-0.226979048276864,-0.0638612891337054,0.18388199735363,-0.199474707826756,0.294076727462283,0.0801593082619682,0.184667316347356,-0.235645808828586,-0.00460388194927211,0.388425260646377,-0.0249968646650542,0.256160050201315
"Homo sapiens: Amino acids regulate mTORC1",-0.315265941951649,0.237061835793453,-0.0453101125712556,0.0870382499725797,-0.231221029745663,-0.24877342432864,0.068065638835241,0.197127612173537,-0.434790457977842,0.259060080026729,0.229960226120486,0.123207573548674,0.0770018799390589,0.333608136728523,-0.224075457403715,-0.320943978252421,0.00647065212091485,0.403339707636899,-0.0182945784738946,0.160902605499288,-0.149255808201396,-0.294582520395634,0.226015371254576,0.00502415141293114,0.341193245076829,-0.21917038683615,0.274038881252047,-0.330577598375367,-0.352018936692051,-0.234061996008437,0.0450319364733442,-0.331141544908031,-0.404880163644946,0.307240303091139,-0.278196040486123,0.112179177777261,0.207494440963462,-0.231294721942175,-0.384865894600097,-0.303857982260741,0.236154281650553,-0.119265887542594,0.0821091793089073,-0.245888531946567,-0.386288120320265,0.15643292850511,0.219866456732444,-0.253529160010781,0.296091953713062,-0.00369404571376655,-0.153235670093311,-0.229823612128058,0.201286636726995,-0.22612573286875,0.1422639040587,-0.0141736658026952,0.314393888859765,0.259651430501205,0.0663393226058967,0.245705919686883,0.209835866432969,0.224713148440832,0.0377208873084316,-0.403089934977894,-0.412521918423339,-0.0434854507570131,-0.0548423221140234,-0.140575852216829,-0.29083844296177,0.389077126081641,-0.385148150132413,0.0442337591256954
"Homo sapiens: Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",-0.424789176755175,-0.455622820053635,0.134480759286166,-0.417270196624707,-0.127142949490712,0.21821711410958,-0.136622342344068,0.639954422203452,-0.547706542426033,-0.236002927989075,-0.390461211024794,0.34346016976115,0.0871242236808142,-0.483134186829307,-0.396017387931434,-0.258516311772925,0.106045083493178,0.528225023760814,-0.521059367668074,-0.3024919243317,-0.397406907350479,0.199852259142469,0.0210157720386577,-0.147555027017848,0.425377941725196,0.162888367145291,0.54010918392909,0.192135645478088,-0.423053297364044,-0.332297559023691,-0.374954415064463,0.29906995821422,-0.173403933166496,0.213749593614807,0.00155580038174723,0.258275969871595,0.523466488046301,-0.270583909092018,0.20081569998477,0.0309901487439412,0.425982932483547,-0.150873782080883,0.563407684875003,0.283053715168013,-0.471895858862565,0.501837145885433,-0.439430342656218,-0.221628854306208,0.333370646634571,-0.192569453740918,0.0962843896517141,-0.378290039360646,-0.0777031191700202,-0.503871852343413,-0.277889398373677,0.302909765283639,0.264514306166861,0.00943660020125241,-0.0346008067757002,0.312453278240006,0.030644925247088,-0.191989510799959,-0.0598086067470923,-0.396116524653066,-0.123839726617065,-0.294371232730269,0.131224104344438,-0.177466763524472,0.0442620268326346,0.154177385181595,-0.314227084237382,0.459290270812983
"Homo sapiens: Amplification of signal from the kinetochores",-0.424789176755175,-0.455622820053635,0.134480759286166,-0.417270196624707,-0.127142949490712,0.21821711410958,-0.136622342344068,0.639954422203452,-0.547706542426033,-0.236002927989075,-0.390461211024794,0.34346016976115,0.0871242236808142,-0.483134186829307,-0.396017387931434,-0.258516311772925,0.106045083493178,0.528225023760814,-0.521059367668074,-0.3024919243317,-0.397406907350479,0.199852259142469,0.0210157720386577,-0.147555027017848,0.425377941725196,0.162888367145291,0.54010918392909,0.192135645478088,-0.423053297364044,-0.332297559023691,-0.374954415064463,0.29906995821422,-0.173403933166496,0.213749593614807,0.00155580038174723,0.258275969871595,0.523466488046301,-0.270583909092018,0.20081569998477,0.0309901487439412,0.425982932483547,-0.150873782080883,0.563407684875003,0.283053715168013,-0.471895858862565,0.501837145885433,-0.439430342656218,-0.221628854306208,0.333370646634571,-0.192569453740918,0.0962843896517141,-0.378290039360646,-0.0777031191700202,-0.503871852343413,-0.277889398373677,0.302909765283639,0.264514306166861,0.00943660020125241,-0.0346008067757002,0.312453278240006,0.030644925247088,-0.191989510799959,-0.0598086067470923,-0.396116524653066,-0.123839726617065,-0.294371232730269,0.131224104344438,-0.177466763524472,0.0442620268326346,0.154177385181595,-0.314227084237382,0.459290270812983
"Homo sapiens: Amyloid fiber formation",-0.381734107395251,-0.08515361569739,-0.182413104529164,-0.348818766957422,-0.0101395719478409,-0.193399203843396,0.174277315959178,0.43074211435217,-0.377355095566215,-0.292211090500722,-0.0958496090243711,0.455156747252688,0.302333989592113,-0.437117070005551,-0.193164901394175,-0.343053117456063,0.528972067117639,0.474917241486249,0.0917813348382854,-0.242483608067783,0.505041719852924,-0.417535805887483,0.26125214123728,0.133411551116024,0.31642654884268,0.232215274827864,0.604392752495468,-0.226356559521727,-0.0686024843355827,-0.459878466093141,-0.173506702615505,-0.271598741600773,-0.360683640218194,-0.163684415325176,0.337430396191814,-0.469291799728889,0.423126423690693,-0.414491729961209,-0.313448097840371,-0.403069574317494,0.2611496945228,-0.488141744765575,0.449746285496882,-0.129261255075563,0.124780653748857,0.460533686642487,0.232176570548622,-0.380786434730513,0.360596421533258,0.27338430318105,0.0410356580919354,-0.595638942512277,-0.129630503483523,-0.397060170489113,-0.449992487130531,0.0162918287413691,0.499684396433509,-0.0611033179228746,-0.0737519862227867,-0.00367836079077714,-0.1537623896358,-0.313448162955922,0.0302691465756212,0.212732966482382,0.00641665980786228,0.232356678070685,-0.160149102845035,-0.0888470975575605,0.230006538197504,0.405113682742914,-0.214039301300624,0.187676828167731
"Homo sapiens: Anchoring fibril formation",-0.0949862914017554,0.322914731802114,0.361956424654216,-0.431126846558176,-0.0573592825792102,-0.22688869178802,0.243345602080547,-0.0976314473183739,-0.134329541847805,0.179600928386053,0.427795939466716,0.0195601470710373,-0.399876580648316,-0.00442676834086608,-0.343863263335462,0.417183241991815,-0.0520193637206104,-0.00394199176313442,-0.28163776412512,0.104088404708175,0.473563335616241,0.043910450152727,-0.179133229131351,-0.551457909795073,-0.115655143072128,-0.0723077398694169,0.455575541118418,0.319997006611579,0.469121163365538,0.191428750312926,-0.552298512130733,-0.0264542576580889,0.27294414838497,0.309508846458264,-0.230497364415402,-0.525195780497129,-0.265738505795066,-0.485991526130148,-0.358199906106424,0.175008843034294,-0.151674149223844,-0.227380116143976,0.403164528179169,-0.183434987264012,-0.440066423064122,-0.419131617347856,0.414651335452603,0.154823544000837,-0.264671179507989,0.204555410392726,-0.359886252109799,0.103997649746945,0.253272610089765,0.234874795514604,-0.665307127243801,-0.310789898579827,-0.288702061352856,-0.369017431846436,0.321371438026078,-0.427482941748215,-0.345533955818354,0.39976789005309,-0.475706353127609,0.130616248022609,0.57177845610672,0.443522029826642,0.0994948903200909,0.477757927125594,0.451121236431831,0.344767137268983,0.442902029829425,-0.40324148358318
"Homo sapiens: Anchoring of the basal body to the plasma membrane",0.338550605741525,-0.175769626864152,-0.104080884553932,-0.1259585129064,-0.0434427495502575,0.250989854024643,-0.209691148464089,0.306942633929927,-0.0569329130747067,0.0245749783114095,-0.151320673171034,0.119495661773315,0.00997421074772295,-0.23203065225995,-0.221154949339681,0.0119974933628279,0.299808601689381,0.145141643955514,-0.428162923337388,0.0194539262486441,0.301676381707504,-0.12181906470713,-0.0598572529119696,-0.199009382229632,-0.109937987828127,-0.245720225414816,0.250700807699317,0.145755485021726,-0.229213087082984,-0.092276543248016,-0.343731426810732,-0.137045089614045,-0.182172166581091,-0.17623345038791,-0.166699766909119,-0.170958602369469,0.158881778064639,-0.304278513005455,0.161427653574705,-0.367365345174495,0.298621138244636,-0.000392337132472081,0.277940273663802,-0.118666731198127,-0.420618553206186,0.302678432407175,-0.347520115531312,-0.260868262376707,0.240550295524575,-0.172691959721256,0.0245253738954878,-0.0974654154110323,0.142298400288015,-0.15035555309659,0.0967751905325806,0.137722108120786,0.100908480998221,0.097343974290244,-0.296355067999241,0.295317533075725,0.036448860578792,-0.148766849450988,-0.202768996533764,-0.0521177626773732,-0.298477854946844,-0.238052890843622,-0.179373861625546,-0.0948624648661772,-0.146658718655351,0.111948109072898,-0.00826848291602313,0.259540747641466
"Homo sapiens: Anti-inflammatory response favouring Leishmania parasite infection",-0.0196584987383129,0.280823472041388,0.120130844568319,-0.132704285141198,-0.0861609196614515,-0.298690492685548,0.245407408408115,-0.00877910125259335,4.18177617774462e-05,-0.113745243703072,0.233267401889683,-0.165272410550058,-0.118975682389548,-0.182151970184295,-0.0331854498300961,-0.0882204030607055,0.149257585629956,-0.0763031294012689,-0.043449043039756,0.144455918705787,0.101708283976924,-0.00191073352748075,0.102426347676067,0.0319805481506939,0.0713082299350431,-0.194215268378297,0.0939408492754345,-0.183720740064061,-0.0367672279442858,-0.281754466985329,-0.218252072608226,0.246028626893334,-0.126484989878887,0.0134967094527884,-0.0267412780886819,-0.048623749231693,0.0345015837166993,0.11396386675886,-0.322792591553078,-0.177275220955198,-0.0788118262547644,-0.158048394837109,0.046963731285508,0.111509680640297,0.149338399774751,0.000695301388675768,0.40478488082707,-0.029079298600974,0.214510521783231,0.113004912748335,-0.36163398114673,-0.102786063296097,0.218522649666518,0.179614161751272,-0.246420903735346,0.0938377339946925,0.128886344931464,-0.0738516280928861,-0.039093267470422,0.126936224112029,-0.3559654544275,-0.251028569955356,0.133884503203072,-0.133393115004542,-0.0276212893255295,-0.0154926997764341,0.300164675471201,0.230766347554068,-0.0160083632779711,0.311741398846021,-0.0849706870538588,-0.172897659044931
"Homo sapiens: Antigen activates B Cell Receptor (BCR) leading to generation of second messengers",0.107036114338448,0.468156329671426,-0.170641077538213,-0.184597698439912,0.244922246922463,-0.465156804778715,0.329854040211445,0.31216755802031,0.0873704234890398,-0.467078821891326,0.149202391720223,-0.235291587015658,0.108221699747473,-0.493618183563748,0.289207317689354,-0.0443562321829109,0.15033689701839,-0.25127816182559,0.222919648638794,-0.413541036344268,0.269360387339763,0.229091055078923,0.469004068245857,0.382224770868968,0.434628040474552,-0.457696069891972,0.222071783393979,-0.412185680161361,-0.303897359967448,-0.701063703442059,-0.422909652172016,0.502207634076597,-0.366740777258873,0.134611064164291,0.49674511185723,0.154238389333047,0.493386829581773,0.529333843928584,-0.460763524656216,-0.413917728420013,0.112676934509315,-0.468239167912555,-0.476469043452415,0.331715666143041,0.222809171011528,0.00259612985596869,0.385449149162435,0.539834454291411,0.411956747415791,-0.364911486217801,-0.435958453716847,-0.092898574552791,-0.233911770081378,-0.286278623291136,-0.385477030734193,0.53746280952823,0.565380741456945,0.422782811938338,0.158206260299719,0.578638711236718,-0.476054913157308,-0.555704680580983,0.432362150102429,0.0800333660331387,0.0706269074853288,-0.599183453282949,-0.15590195891302,-0.0984185164231948,-0.246022379509671,0.0158133818551775,-0.601820569353233,0.263872928953687
"Homo sapiens: Antigen Presentation: Folding, assembly and peptide loading of class I MHC",-0.562068753203349,0.180263120895781,-0.363777581626978,0.303018121854278,0.028934796509853,-0.157468457373351,0.319892557430467,0.241425184388297,-0.682493873612177,-0.42349546303351,0.275001037297027,0.636438296790773,0.302118701617944,-0.0350235223845594,-0.0328144152039809,-0.605581843947205,0.0848621763263289,0.441567164513307,0.0488650398673207,0.0154250938268993,0.241769527539345,-0.318587523621402,0.335919703893717,0.283105438391654,0.664241555557564,0.105758726353314,0.464236646907544,-0.574376358452298,-0.696017471997865,-0.66254661229749,-0.0678215510063097,-0.131018240637127,-0.582616813801901,0.38736646965378,0.439581560550776,0.374583358916578,0.510733393535438,0.0118970913174645,0.0267685908164968,-0.359055694199587,-0.109847031269933,-0.384740811540934,0.285701248448221,0.46346843672096,-0.309768784558917,0.185093259998207,0.0085264395587893,0.188724593008621,-0.109658758527739,0.397700456699561,-0.156985639226923,-0.450346186579683,-0.256284482214099,-0.290792265836977,-0.0326698316035986,0.235483593808881,0.222955613425601,-0.259111803363872,0.14754882866136,0.0630660570286161,0.212149967629038,-0.302052711711288,0.228167738783286,-0.398419923602644,-0.29700982744018,-0.102960199293386,0.178762267469436,-0.280511467755711,-0.0716900089143705,0.00382892574237126,-0.526268245825953,0.480802954637033
