"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b","IP.89b"
"Homo sapiens: CaM pathway",0.018187491290781,0.36606786186323,0.156709360953384,-0.101212949595676,-0.279838486878738,-0.182096251243793,0.224205781914568,-0.156316861886537,0.236640306906731,-0.225800580023497,0.0586048959081087,-0.370252091622087,-0.260461151060206,-0.145405234798251,-0.105560957676629,-0.154100436441988,-0.021562411798822,0.0503196534726378,-0.20454729486717,0.0404586258856863,0.166060217975031,0.0731489371937,-0.00763569026381447,0.0565890162050356,-0.0410568368579659,-0.126153521773288,-0.226146928297725,-0.114251296257471,0.0652819543697397,-0.270929701129234,-0.270769325630314,0.389103380589225,-0.030717305035412,-0.0717902916310414,-0.306949698819849,0.00492436460868392,0.0460979765379959,-0.00944415210205918,-0.146591593752612,-0.0880173443119539,-0.0563875809816951,-0.118740246164946,-0.0193048657442234,0.0632433103052492,0.136544826837628,0.120067282253345,0.37816087958554,0.0567861749381405,-0.176817320343591,0.0220681308952602,-0.369887540712728,0.0650214962243129,0.298303445910758,0.424563840955243,-0.305230455585684,0.0382979329800657,-0.240093225234989,0.0469512274314108,-0.051774249361657,0.242661910912539,-0.19645189271747,-0.209562043282922,0.200386394810751,-0.0346055481302918,0.0628088126401877,-0.259601018515802,0.328434692903079,0.125662188398713,-0.21170670737877,0.31614294735008,0.182245824757166,-0.0843643410311323,-0.165771127973459,0.0757564298454169,0.134395520752325,-0.145411954708508,0.188239095979026,0.335195097307309,-0.0212086911942114,-0.355429034845658,0.310659852064494,-0.0914260764780611,0.0572021040409742,-0.359573088991519,-0.188713389447787,0.204630260683834,-0.229210580364389,0.153263634917026,-0.297994589253238,-0.0403414241315874,0.377885564834679,0.0514533697134746
"Homo sapiens: Cap-dependent Translation Initiation",-0.107521127788873,-0.410891647336091,0.358141619638493,0.356461136961419,0.0832622147224834,-0.369145043800415,0.630182547716959,0.394051789771849,-0.379153618645947,-0.295615028928443,-0.340469522624194,0.352854625628392,-0.477175280736424,0.194830976125663,-0.253591204675438,-0.617720602780214,0.577551027866882,0.428070220802458,-0.355703859751941,0.597847792524595,0.209260993667113,-0.558303123929439,0.538910506819045,0.602385448077166,0.573642053657296,0.458399238567347,0.677736207236185,-0.716931398024231,-0.548810326556573,-0.69393287975657,-0.530108576060387,-0.512558735343234,0.545854282810998,0.0342699809586063,0.292652896904822,-0.521871382159834,0.373143805010792,-0.216853587874547,-0.549400493750286,-0.61440265318182,0.51841939818293,-0.298835301091428,0.190326023167256,-0.340735514390886,-0.243025094087516,0.537547851197051,-0.221386492234233,0.10384151196421,-0.168624458891373,0.63341880113871,0.615170260655107,-0.696799998935181,-0.445221883680858,-0.488709686243765,-0.483964175205735,0.33495934905765,0.641408477716663,-0.0337960267456538,0.49582583099603,0.142095305674623,-0.518643165673228,-0.614993307130414,0.449332379909341,-0.524353077261678,0.202098646175288,-0.107843691973284,0.344365626094812,0.445495225235971,-0.379595502707265,-0.0310985212879286,-0.459586856805973,0.503873116672722,-0.616814366079258,0.417981645916901,-0.547235710517459,-0.165248109281317,-0.399226223364415,0.170702212424985,0.436560219135856,0.649298450253978,-0.176257529632084,0.14610319620335,-0.405331100769231,-0.22340743815486,0.600322750992295,0.349164477347114,0.504717391114366,-0.30441732138698,0.220056580902654,0.343318197090895,-0.540229138124199,-0.310819057463594
"Homo sapiens: Carboxyterminal post-translational modifications of tubulin",0.182537136094182,-0.0622525297820114,-0.000920315836585278,0.00985826003334198,-0.163919246520236,-0.0510224872180467,0.0351810471520818,0.182368643982749,0.11998187091563,0.2877125546265,0.00671119474202606,0.0665241830319041,-0.219455864695169,-0.263098727719094,-0.0138801653608419,-0.0828828374230579,0.32996146432316,0.148014289682264,-0.194210380985247,-0.0376816797134518,0.195203593510751,-0.0544576162376388,-0.208354700566759,-0.348473846192988,-0.121911231019422,0.054016233950151,0.0858564167672346,-0.186878231632208,0.315509946494276,0.00465445160335762,-0.0561933689144799,-0.2850339051696,-0.177978309310893,-0.0844227895840627,-0.0580408052036995,-0.26617483592184,-0.108978710755237,-0.268201518727602,-0.114442638531694,0.113929145190213,0.0243515140004118,0.0072748921192495,-0.0226837980713797,0.0453499585731992,0.010577656867461,0.0750075448270817,0.00743613200848889,0.047422048727225,0.144501678725496,-0.0110761603857026,-0.0834245546575942,0.0397078033173505,-0.131558521489116,0.235107509077448,0.204130205911222,-0.157153993736333,-0.0479554475951422,-0.0560371863009692,-0.42684049240072,0.238402042632838,-0.0643529928421312,-0.134384638117378,0.049853248847078,0.0675659075127289,-0.128111756177224,0.12672057314313,0.00574692269983947,-0.0183164116499268,-0.115385001512763,0.0509791720318567,0.30950898115021,0.0194702464885704,-0.149324010370057,0.0408851696833337,-0.209474634119923,-0.289117498185066,0.38287701193061,0.359541163572318,0.156841383561247,-0.318254332840872,-0.0633135119292842,-0.130528219162501,-0.100225897813266,0.0897183687065795,-0.168781468968893,-0.453335813362723,0.164054848284139,0.319506462324084,-0.0425380588314682,-0.181186279815193,0.0839304719221958,0.229201203163246
"Homo sapiens: Cardiac conduction",0.257616575976391,0.22663601051137,0.211979153920019,-0.0291358317591079,0.00626227541022381,-0.0793461435420975,0.328731394174859,-0.168183272318588,0.342571357369743,-0.0968065462747312,0.051991640509878,-0.147541704939612,-0.197767482802395,0.0877864188654541,0.0648297659784969,-0.0203643885762845,0.0324131807366368,-0.308535680226788,0.134594248145409,0.190972816348404,0.241768361597734,0.226218295418647,-0.00706458898632881,-0.00273475512279735,-0.189988036844558,-0.0919549600970627,-0.189416684457874,-0.0438247312695261,0.134501284196585,-0.0577201482773464,-0.0156190239039585,0.0731105033935676,0.130546679415867,0.0976229211055478,-0.0790752868465679,-0.157318102528994,-0.00464607835513542,0.230720107136209,-0.213568502972815,0.0181842876354108,-0.23080719107397,0.000552802036038663,0.0524298348196694,-0.0319475850710275,0.00374970700634164,-0.225603487150611,0.35654445533271,0.113594793438986,-0.0856280547416885,0.0165560255273465,-0.346303168468921,0.053018915840947,0.136943461750339,0.378669285011285,-0.16837427975761,-0.0428243530931736,-0.176617144101869,-0.283547753489178,0.00720688332276073,0.0239207112355702,-0.294151074078542,-0.0542435578403002,0.00903454132024673,-0.0209338785645982,0.18566838556997,0.199766875669852,0.374166734896239,0.331349217927762,-0.0296687227914146,0.346970544908059,0.244432342358432,-0.313731399899404,-0.0650718691476548,-0.339809069281356,-0.0241078427066539,-0.360351626905493,0.316341267984775,0.257843852157536,-0.0355781018118864,-0.357508309890869,0.150825407167302,-0.0730640808675012,0.0328183454718992,-0.0222033402191424,-0.231667039166103,0.13806845995273,-0.19806555748438,0.0765024230036389,-0.197010775973908,-0.148194680433594,0.258837605397174,0.160317773172292
"Homo sapiens: Cargo concentration in the ER",-0.171930269279154,-0.194614672396409,0.0474001060784581,-0.0583874845473506,-0.150748031104425,-0.310687731508172,0.247379427109219,-0.032852426371118,-0.348175647285041,-0.44856529932432,-0.205957940460125,0.477379352902112,-0.271257894840826,0.15903787601554,0.258955336490008,-0.486870241595745,0.0299501995932578,0.128721341255574,-0.109437184641207,0.0555122666701232,0.311292334882607,0.111234750455714,0.132905213872524,0.366658826016056,0.106952174580672,0.0135151323703652,0.349533759157584,-0.220104368333472,-0.258188971906752,-0.396905963813319,-0.0941051526343305,-0.462743716757993,0.0979414470235074,0.478497759169104,0.242914177006268,0.128020270728393,0.0988984977006198,-0.0855607354191775,0.234082204786801,0.084428698945526,-0.01345171669972,0.232410356048632,0.232587492680649,-0.105331371331704,-0.364764877679818,-0.358030905420049,0.12798597724698,0.424876641417181,-0.255799759250674,0.464448825109281,-0.252811943878583,-0.275671573236956,0.187191666971459,-0.351337178540219,0.188137249004012,-0.0195371313885134,0.126997745035471,-0.188228507287844,0.605810473679508,-0.39609896300599,0.139045072825158,0.0869533971598207,-0.0398718445808357,-0.398918499791435,0.0631113335526713,-0.0926763428454217,0.00655009908867524,-0.0583903100432769,-0.20175170455974,0.101591599980004,-0.185479105992048,0.184770629342493,-0.042567019612758,-0.0419726767201273,-0.205223303243429,-0.0628649978866863,0.0932189919684744,-0.404911938955319,0.0683795155116934,0.093649113379934,0.132380416071458,0.112539567648472,0.346324571409404,0.0478480576988608,-0.18377492768374,0.0916841189979708,-0.204843914386603,0.105601172213079,-0.0711626357385857,0.0960682260673529,0.0281731238118318,0.0343615072219124
"Homo sapiens: Cargo recognition for clathrin-mediated endocytosis",0.0150771158341187,0.346508368868793,0.295155188431323,-0.122109478145893,-0.307057818549422,-0.266455244286324,0.393177141376284,0.150508136289946,-0.207807107344584,-0.241721447962957,0.0200523506254926,0.130433659466623,-0.21232958048316,-0.0820201672790061,0.138450672997447,-0.126406675590054,-0.0798749464248842,0.0310770652701309,-0.160063122207429,0.110982766987927,0.274193830495444,0.028804607057768,0.302634907137236,0.290053811226228,0.240886633947488,-0.154816276324533,0.270991928378104,-0.130604970382131,-0.14756785258076,-0.271328867718151,-0.260341921309254,-0.0641174846951358,-0.277391768372178,0.208202703664057,0.0861969771124709,-0.0739643726644793,-0.156968701516,-0.023500883825966,-0.220103089050418,-0.284680916726937,0.112145688919217,-0.105458032576512,-0.185123350687533,0.163235484053996,-0.156197438074505,-0.0366753115938929,0.287272422949842,0.132496973523335,-0.0100190306435138,0.265437919363512,-0.266463602577664,-0.207895940674301,-0.021648271370518,0.101727834926496,-0.0716048261518042,0.0983229236218526,0.0513463466383523,0.0846182989282515,0.113451314941085,0.167937337030752,0.0315255808989647,-0.163635598052275,0.208099564120612,-0.167650045770736,-0.353831442565021,-0.302720162693826,0.176716665363521,-0.0621757921469051,-0.301180338322462,0.37726418420589,-0.161538439599095,0.179669263941378,-0.200071767548377,-0.067059343231985,-0.1441229703479,-0.0620317461668214,0.0256005031962457,0.0641834772482522,-0.0854804671867623,0.00317346276265107,-0.0013594988276476,-0.0434402649631095,0.0477286904044518,0.0155892022427425,0.158290936498857,0.166625317149776,-0.183402475727323,0.142713389526849,-0.0771302744956555,-0.115941928024977,0.0307921976630385,-0.102281994148441
"Homo sapiens: Cargo trafficking to the periciliary membrane",0.476930792444707,-0.0791771207458927,0.152788636421496,-0.252043545680863,-0.213608044710023,0.0554709216327237,0.153084546848685,0.0746806035433009,0.153135195594036,0.144302510686091,-0.228839934354511,0.0604224439892242,-0.279141167823127,0.203354515807642,0.00507447088176016,0.0356235900809992,-0.286326469736015,-0.111256249064447,-0.393887774523777,-0.333398661050954,0.12579035435521,0.191291832185859,0.286857361150316,-0.0264009147454184,-0.422100968577839,-0.052888271909228,0.186076022953242,0.0163106196365102,0.183406686521373,-0.139442611281476,-0.103324227108371,0.0444719249695803,-0.286782082137211,0.104259392280972,-0.0618270515152561,0.120084905238925,-0.262031283905981,0.128579332055301,-0.108781411123636,0.0384020338912583,-0.0699434589291377,0.120846371219516,0.0305661477431081,-0.132604634197197,-0.38561542570394,-0.225034506320089,-0.226170061391966,-0.0349387739886042,-0.274176740409262,-0.242904111166912,0.0542779519758862,0.0659377385212381,0.147473605867921,0.0473334459813995,0.0312193684102115,-0.019232468499106,-0.147380707490936,-0.170515721280034,-0.227175635061852,0.147371513115893,-0.0157752695297937,-0.091002222573173,-0.230995314263776,-0.219570629764658,-0.153159937635159,-0.148669946160704,0.21326178334711,0.406124778244143,-0.168102096037716,0.037781243749234,0.236724569997255,-0.0967275289832498,0.000602421073081921,0.167424560623589,0.318107984711204,0.0956567650663796,-0.213949387393723,-0.375761762589239,0.283130606751135,0.332659660228635,0.153771682529909,-0.155076440824267,0.286000725754378,-0.139379505048498,0.319889357252748,0.0457955673148748,0.262012283306355,-0.311891816016031,-0.352523319464539,0.373379141914331,-0.369892643005122,-0.118604598118445
"Homo sapiens: Caspase activation via Death Receptors in the presence of ligand",-0.382193254023629,0.344917034054892,-0.486698109574282,0.25179255583026,0.00779667094395076,0.340243656269621,0.0941021873251122,-0.354136985481755,-0.533257352865446,-0.476287101648405,0.419990548172995,0.160654860287984,0.34840847334484,-0.426212115196495,0.11374044522132,-0.367882724956708,-0.155589764577709,0.276422882903032,-0.11296075736934,-0.0374715666710934,0.112770568515089,-0.252195251934839,0.156113643479403,0.171386152245561,0.503165004443647,0.290265242414819,0.164741093984651,-0.45734138140231,-0.59843310134994,-0.0639596383186199,-0.414842132758526,0.272704717032332,-0.0672523734878568,0.092704522096076,0.386695025474079,-0.0421743371159805,0.355914503876949,-0.125363322966902,-0.347191997543036,-0.181027977638012,0.0753906844005249,-0.60981052531125,-0.420129239284168,0.268375139592432,0.28584640315042,0.0939843653926606,0.443046142657733,0.38685616658425,0.317812434692924,0.134222625456607,-0.19737354819441,-0.0775569037707,-0.122539238858954,-0.416294060718755,-0.189420287951549,0.144810257032568,0.0769596597913788,0.349385487417342,0.218386769907651,0.459256121261317,-0.215775308021563,-0.0312696671130669,0.362463822807743,0.0103110606885122,-0.00740908043641225,-0.38917968239442,-0.181492943320095,-0.259750599570203,-0.191367844330305,0.307067232280276,-0.564035599099447,0.392719166411937,0.52016149794037,0.0715868077254918,0.477402759190187,-0.251672315603459,-0.00635851132207046,0.554330296531362,0.124401155629483,0.380288986629095,0.184944640862681,-0.380452169415947,0.234397427407991,-0.537770942767383,-0.626398011066856,0.318678086844811,-0.228544041443051,0.293670007156584,-0.438696067477367,0.276443635163646,-0.246197882710516,0.232586398423507
"Homo sapiens: Caspase activation via extrinsic apoptotic signalling pathway",-0.178873555752369,0.328673279385611,-0.0798328550570248,0.145811058853895,0.0102810345710883,0.184167886436593,0.211595060582481,-0.192883811077817,-0.47072789128248,-0.365994503732378,0.360372098726225,0.0110373265904869,-0.00311559317101057,-0.209649324015569,-0.0617362609175972,-0.307938779359393,-0.188334735417789,-0.12436803626512,-0.0659024634485864,0.0233620781692996,0.164513627992495,0.00303637928499514,0.209927012112936,-0.0160601890866292,0.411627055100601,-0.0472945493102529,0.108569697892612,-0.375614195936075,-0.424530833053489,-0.0257222269311679,-0.229585005197447,0.065428600158157,0.0585776677096858,0.156206951117774,0.19779674517577,0.0206303687224876,0.243722206344156,-0.196391412364969,-0.304826554188123,-0.189333062274225,0.0834101860860885,-0.526883578429544,-0.290420618155276,0.174896196439472,0.221402789596321,0.0548253002889168,0.402488378644118,0.0925247121490647,0.26465526651291,0.0430909945039139,-0.154717556437653,-0.133308587103634,-0.0971902014210565,-0.182863289526851,-0.179913317256852,-0.0348077620120935,0.104219425863359,0.344536404800316,0.374365535249386,0.344815799987814,-0.169972599384554,-0.0263919774839735,0.102134264017644,-0.0489810940366659,0.0963664860360714,-0.350204772908121,-0.0254610470905579,-0.198012186984111,-0.0966349790689661,0.272642266499385,-0.471474264212976,0.0650914909202242,0.569121709170383,-0.135818634645032,0.36408763216433,-0.271801497681279,0.0388243349523422,0.339606729210815,0.136263697151851,0.191409679031381,0.0402832553052331,-0.398409942640724,0.110866484877832,-0.46834750173626,-0.405057290909651,0.31881239296983,-0.0656664310949245,0.364766492107902,-0.406434126659257,0.017030301036781,-0.143899712462909,0.213039275169649
"Homo sapiens: CD209 (DC-SIGN) signaling",-0.118792135706318,0.274446368047071,0.0741671345497564,-0.217821874849177,0.199205021398621,-0.157571670780391,0.333669489855812,-0.0296381964551165,0.00556641652687515,-0.55418090131659,-0.0620444032927692,-0.240746407761006,0.097383338251793,-0.397845233611514,0.0168959407651974,-0.304869842347441,0.357188706370168,-0.0568632404956689,-0.0789973828107329,-0.140172779610414,0.369346350785507,0.129487540532478,0.326063733928838,0.349208466231536,0.348655293788986,0.0641946876357731,-0.103980560085226,-0.191343082357341,-0.483169217785579,-0.330414056453642,-0.485180900400353,0.426061181808663,-0.172577284975515,-0.0794750076170707,0.252953885890278,-0.0335326215244341,0.183884045396217,-0.0216039908809141,-0.24527088013188,-0.406637143300482,0.100629971973817,0.0129221096864408,0.218041967699307,-0.0255886582373991,0.325807538804414,0.149421895080671,0.178799979133607,0.374227095489435,0.107693385152093,0.00655058318747354,-0.338676104448605,-0.186380623501084,-0.232633172307276,-0.151866722279657,-0.18330911372848,0.552909624824485,-0.00614803882182549,-0.0043137444132644,0.0841335560240699,0.60511296568675,-0.488705018952645,-0.274934916588644,0.604189517705695,-0.024206522543934,-0.0420000202682717,-0.562812083300831,0.349798216573393,0.148392836860621,-0.432932629100843,0.210188316242909,-0.575786620513631,0.310579719213029,-0.0836003582572783,-0.148939478991521,0.263303312049129,-0.454856645773618,0.256720461580301,0.309267106057723,0.190951238042998,-0.136161910232737,-0.0399787254803991,-0.158832043114476,-0.185426103847696,-0.295800192041649,0.248195848958928,0.359200495488742,-0.421864970048326,0.425564879858212,0.0272934756554294,-0.469418586183334,-0.0349211816014594,0.142057488358473
"Homo sapiens: CD28 co-stimulation",-0.257014465749772,0.394754814413552,0.0741129002987791,-0.251406171424276,0.0081743573722709,-0.307826002329829,0.231144039008382,0.258125786529179,-0.186088507737365,-0.343975989571813,0.0539745534494421,-0.147928200694366,0.202000201501955,-0.26904994582498,0.0479326559529073,0.0613786017474786,-0.00838061757714112,0.056484553232129,-0.064360487920821,-0.13400837391737,-0.105865610019752,0.162303080027905,0.191607935632318,0.100141547581472,0.213982192542443,-0.0613136300040627,0.171774191670663,-0.254163646204488,-0.434961632879413,-0.355904972961504,-0.210353408237569,0.283039617054566,-0.445743467388649,0.292585513611406,0.156991131977634,0.245715756951249,0.217892240570012,-0.141423352158492,-0.296877686926736,-0.319242374993926,0.062706807052021,-0.117488790860024,-0.0347466645825349,0.28679943093945,0.0436899430729767,0.116715469450791,0.353342542581612,0.206390554788333,0.113005134052013,-0.0722408912448857,-0.294946285939616,0.124234541389736,0.253102863763632,-0.197946295590352,-0.0536983611554934,0.412450273143915,0.0961961799208762,-0.00358252735031594,-0.0290212251056515,0.483965142711806,-0.269281692239747,-0.296967195614937,0.525763931328168,-0.0456784901134655,-0.22885496761495,-0.509601173793906,0.365994279741532,-0.150209011306945,-0.387943613078985,0.264569693332171,-0.499368928973363,0.414101342178486,0.228073851990765,0.00780212536672351,0.16747932118068,-0.264376750615188,0.11151446164158,0.103524857813757,-0.0678963937342672,-0.177979722585284,-0.200105502712431,-0.144407349601319,-0.127592605286931,-0.21055438102055,0.321199694774484,0.298582145736298,-0.2819129677608,0.232377321524664,0.0759415065454629,-0.452256969544585,0.065545339783611,0.100435687115384
"Homo sapiens: CD28 dependent PI3K/Akt signaling",-0.175430794889877,0.517797351963616,-0.0281602634883346,-0.2032855989456,-0.0516505398699357,-0.21802409964205,0.310819998461352,0.147752515939764,0.0308193245494479,-0.269842292683503,0.0932122117696244,-0.204209094200969,0.165109001106113,-0.267989330793629,-0.193221898116292,0.32667912053836,-0.106091370340788,-0.189565130008688,0.090864889543995,0.0783753481842698,-0.310625749511711,0.107898892595071,0.0326984758272119,0.0981753995037691,0.113512070418635,-0.109891022404219,-0.121570948050407,0.017838601216054,-0.425028443524217,-0.192610837608714,-0.138118220260578,0.404421169142623,-0.419676615945304,0.204776668931901,-0.0209612515064901,0.184888602634555,0.104215695346355,0.0391161771795584,-0.411476973884822,-0.287872844316163,-0.129922516720478,-0.0706061207412337,0.0671445242224533,0.316752648048963,-0.0478781536615346,0.0377757735004143,0.334332733463421,0.162170708101155,0.155293294687646,-0.271861101522664,-0.345942724684369,0.306198744622441,0.270050651981498,-0.186361376566319,0.0179359423321829,0.4492532721699,0.14887365494424,-0.108120884904366,-0.174519159128261,0.501228129971228,-0.305019041262448,-0.484668904867876,0.491960846780299,0.122767418380098,-0.303010386135649,-0.587408602641474,0.312017498837667,-0.192245723605332,-0.21636072978323,0.248329474731049,-0.408427371939212,0.371666470527377,0.392830089045572,-0.167662852416781,0.229420360686347,-0.29183804366735,0.179197653118554,0.254996409057383,-0.102682732714184,-0.337385824164892,-0.262949068928429,-0.335823436158942,0.0437933058839538,-0.311373281421172,0.0662591823061483,0.20608125731109,-0.274788553421802,0.186843178795105,0.184506540644266,-0.463596751080208,0.192342850454425,0.309253656465485
"Homo sapiens: Cdc20:Phospho-APC/C mediated degradation of Cyclin A",-0.449636429928572,-0.286600657594132,-0.1264981839358,0.0984325221031039,-0.00575934213796266,-0.247213325967231,0.38304764377122,0.60436038620445,-0.548122824474525,-0.244240020230842,-0.10717891116497,0.463163126149876,0.0410961350728043,-0.129954581574899,-0.353375936475348,-0.488738614572925,0.235249536921029,0.495684784006788,-0.384445235636267,-0.322570648824039,-0.251264593540191,-0.109658180583507,0.202377053716652,0.16201498356688,0.56749111805903,0.0378819914479609,0.602986000921271,-0.37056213374469,-0.399389202039167,-0.548232514101967,-0.417031374298985,-0.152568594038581,-0.383921073052518,0.0916870274207813,0.274653814684844,0.339876275150847,0.582895150867674,-0.34327587256261,0.286027456725199,-0.35565764952521,0.295104906697564,-0.296441934410602,0.30779076123421,0.214110865803942,-0.44963899232624,0.358432731227913,-0.412345843788509,-0.193660196373981,0.278427835284175,0.147509762289884,-0.18736476874195,-0.425610510075084,-0.256853302500369,-0.520488353483185,-0.115979875606757,0.123385105638521,0.405705715678838,-0.0826273038205187,-0.224836132289026,0.127351488925674,0.155535390713993,-0.0070886108652395,0.329457870091718,-0.324616031252576,-0.134675066444911,-0.19233980332422,0.119403223056975,-0.272802140206369,-0.130268112545589,-0.119518310496874,-0.398214565149535,0.487540990554932,-0.360574651501549,0.467550053747805,-0.470229673985736,-0.171753308048534,-0.574584984170464,-0.459849869930115,0.364479041923779,0.566542343591856,0.229416787475021,0.332498259419936,-0.352920816512709,-0.0102044834819092,0.495834619636395,0.108158231570221,0.364018149401936,-0.141422962735956,0.33635121776693,0.306004220250335,-0.138095154656014,-0.522866276284239
"Homo sapiens: CDC42 GTPase cycle",-0.125709707916009,0.272525595466168,0.105811224182111,-0.259684248101497,-0.224706490810784,0.0494546926641721,0.0475131281890489,-0.147645904876998,-0.208988732138422,-0.194223159567116,0.15594102056549,-0.205293872031334,-0.0073982707399651,-0.176006910205483,-0.0646556695854504,0.0809168039442134,-0.139275419451511,0.0282073362119344,-0.197113142633033,-0.0440312059350424,0.193383850255114,0.00901777039020754,-0.0285151893168793,0.0473194299222544,0.140988013675916,0.048125913281261,-0.111284190746837,0.0815455452482391,-0.263260544075982,-0.0276314619347184,-0.238355548307961,0.256209621142928,-0.0137876913323525,0.220705408826067,0.0873343964085324,-0.265607891392648,-0.085209061469535,-0.09009329178972,-0.263445086370635,-0.160700145749364,-0.00630648843728715,-0.0167309189890325,-0.121654753669235,0.132228488758269,-0.0135705286748255,0.0810831666778065,0.143509783774184,-0.00844149196553842,0.0913116667523044,-0.0677955770552673,-0.27517108846597,0.115454189214894,0.315931968801769,0.187492039093474,-0.0225365961938589,-0.0518278819827086,-0.284730375253619,-0.0997225552172395,0.150306249379727,0.221691117185205,-0.140736331657941,-0.0408140898176744,0.018661198755248,-0.267184365595241,-0.213312132993112,-0.231526721939633,0.340815860498835,0.0985964818163538,-0.30656315628056,0.337768682233998,-0.0358462743333544,0.0040953891377277,0.417459595845702,-0.0531006857811688,0.268896536442027,-0.267832633100821,0.197284069807243,0.351093722774112,-0.170794539329402,-0.232299674772551,-0.262328281174648,-0.329431885655676,0.0954579063339042,-0.298114688542352,0.139186038827288,0.0412311148503481,-0.263890090056834,0.270354741031284,-0.162106665348762,-0.121534194902285,0.190435597553411,0.259266371590208
"Homo sapiens: CDK-mediated phosphorylation and removal of Cdc6",-0.444499399995723,-0.276114983171804,-0.15963904797093,0.18792790531979,-0.0233636670441442,-0.21537721447255,0.393110569697497,0.599753170654978,-0.542991578720312,-0.262697383718738,-0.0394288510718948,0.419901659732435,0.0209053534123311,-0.0925661283317959,-0.333097603463874,-0.471020071262527,0.240133867938514,0.484863110252869,-0.350221103726614,-0.273614344535703,-0.261338631838825,-0.0812093057394459,0.159705635604611,0.118258544006462,0.562444732828517,0.0337036573473396,0.574238888617127,-0.377407249882131,-0.394054055941394,-0.507203012291269,-0.350454442343438,-0.176215619015093,-0.36750142713028,0.045464809405534,0.25620721744036,0.332850520755971,0.555565980082307,-0.333809040395438,0.227159922482661,-0.393901388595325,0.248419492243461,-0.251559022341212,0.248660018573714,0.219701117220493,-0.438744029435965,0.366288808149428,-0.408697370990309,-0.139989355180209,0.302829408033369,0.144649589320701,-0.198357097585649,-0.404548597094138,-0.246961506694033,-0.500113110215272,-0.0691592294706007,0.106244855729867,0.404083741599009,-0.0891879058252841,-0.238737592875898,0.134912777567081,0.137742863053164,-0.0387566550384144,0.329736315947276,-0.307869050268363,-0.104632019399891,-0.150516897589068,0.150792938500815,-0.242966194338154,-0.121320749994272,-0.143498728082529,-0.366333593423925,0.455341337492555,-0.312803062872578,0.442973494103393,-0.472197545720022,-0.197795803505971,-0.560556933488447,-0.455599027928332,0.339548054461633,0.56213758569253,0.119256727216646,0.313878743689997,-0.346447828208334,-0.0182027006089026,0.49251755931176,0.0843734170010487,0.324765839494852,-0.0758849201534255,0.288094483050341,0.293198353197029,-0.100994326887661,-0.50541023080837
