"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.08","LP.01.10","LP.01.12","LP.01.14","LP.01.15","LP.01.16","LP.01.17","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.23","LP.01.24","LP.01.25","LP.01.28","LP.01.29","LP.01.31","LP.01.32","LP.01.34","LP.01.35","LP.01.37","LP.01.38","LP.01.40","LP.01.42","LP.01.43","LP.01.44","LP.01.45","LP.01.46","LP.01.47","LP.01.48","LP.01.52","LP.01.53","LP.01.56A","LP.01.57","LP.01.58","LP.01.59","LP.01.60","LP.01.61","LP.01.62","LP.01.63","LP.01.64","LP.01.66","LP.01.67","LP.01.68","LP.01.69","LP.01.70","LP.01.71","LP.01.72","Test.FFPE.01","Test.FFPE.02","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.07","Test.FFPE.08","Test.FFPE.09","Test.FFPE.10"
"Homo sapiens: Activated NOTCH1 Transmits Signal to the Nucleus",-0.324426894767938,-0.165383074630016,-0.239514440563051,0.347759765010121,0.100503953723142,0.121245758666378,0.203286303747407,-0.112519077288758,-0.0860621999772277,-0.176434062986097,-0.245909522926942,-0.0475383338740042,-0.0822856652238304,0.099080394619731,-0.0885268745925964,0.23358982114207,0.121016642659486,0.0010955070738391,0.0847820410361387,0.017736035037884,0.203033226992199,-0.0634993365754003,-0.0978412380919401,-0.445579811775523,0.258018786499342,-0.0925505264796121,-0.0253074593168435,-0.0272059924019183,-0.0144861193071325,0.0243069972587159,0.0717371665829292,0.118584310645713,-0.412494970712637,0.0510558585044753,-0.106337869434959,0.299776329435143,0.209586910410793,0.268262633947814,-0.00556173080238548,-0.16374562339829,0.111917095859747,-0.290341765030697,0.301068490413859,0.206582041559822,-0.188896166048391,-0.395171337942431,-0.219660674468847,0.166790046390574,-0.104292170511761,0.0521932045402584,-0.412541864133543,0.229816271912559,0.301802257374708,0.171701263199552,0.0192048635460753,0.215277950314702,0.147670619916477,-0.0137851262502628,-0.29138454913892,-0.145127907538615,0.0524167816361349,-0.135752590990081
"Homo sapiens: Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3",-0.298378821434776,-0.560675093467902,-0.598441238505462,0.332196156679349,-0.520213892892951,-0.154209135751011,-0.532109471059015,0.135824851138759,0.504060381852048,0.444365995419043,-0.0116337373874036,0.562325180989345,-0.476330998621442,-0.0365649337127349,-0.5006741034732,-0.196802951863492,-0.164506685478043,0.436565660598864,-0.569903720291834,0.268378598259675,-0.621516474565222,0.0276809280184673,0.577266610242713,-0.102483879666294,0.0356428133232874,0.537988537500861,0.659457481830654,0.522603903904982,0.361849179785417,0.190242276295924,-0.270457810829545,-0.605775496539658,-0.573881695152408,0.20639554933211,-0.650380716216414,0.205894943983477,0.363642013380988,-0.338498814980909,-0.25929463430673,0.294972707832573,-0.0963357192236115,0.684507324690991,0.0882416396949136,0.414851051077584,-0.0959506496690604,-0.14766271129161,-0.769841712131593,-0.682207331939679,0.514864400768418,0.310214377150842,0.281361520449082,0.699958637227005,0.582027921014903,0.323542663344143,-0.345991635218689,-0.521531050168551,-0.263111912942316,-0.397307383339239,0.334382568972674,0.432104465401096,-0.130235498863746,-0.218231329777444
"Homo sapiens: Activated point mutants of FGFR2",0.0305333180832544,0.157417432463553,0.0540130650121245,-0.163010307528436,0.0456724933150759,0.350381499381237,0.135587167725458,0.277164315782024,0.0840718867929636,0.063310489793436,0.508740791547721,-0.435049335096439,0.122391648131305,0.486797125867388,-0.240438274851864,-0.2393005554984,-0.0979955964659124,-0.164069844575848,-0.227268209648722,-0.240820530385989,0.0281539419920669,-0.3300310284382,-0.394124739286726,-0.0627394968127206,-0.209383498675635,0.0827174444538354,-0.251327150517665,0.283378945851947,-0.00739452010545474,0.108908387201368,-0.356216949052126,0.113396185067889,-0.0597074586445377,-0.087426934334697,0.100572659666686,0.0148721785207187,-0.252758545194949,0.0196830327427794,-0.0202742534660287,-0.0929899309373799,-0.195016634677289,0.161438906313111,0.238385835341462,-0.208657101412134,-0.0785965092752493,0.209754947730255,0.506337409984431,0.315612188613448,-0.460255451631119,0.378819793384226,0.378565958187406,-0.326114850644286,-0.108746093244932,-0.288424425631771,0.385778629394386,0.106061068472179,-0.00174886213596903,-0.183865602121989,-0.431314077180063,0.0800632467539372,0.23656238630566,-0.0712995289033319
"Homo sapiens: activated TAK1 mediates p38 MAPK activation",-0.361091870911577,-0.278144530518998,-0.0142406275899862,0.23352192085373,0.120346847984751,-0.272706517209192,-0.207244474084667,0.203984611648924,0.163793080672208,0.112388956656437,-0.210114543267565,0.354535786450468,0.135084873360608,-0.34145269265586,-0.0710222567187303,0.2788611235202,0.361180406362087,0.403804513803018,-0.128067196344586,-0.399197789770769,-0.0221547612000036,0.361450428695808,0.42379208036851,0.174624140996113,0.0168340008480001,-0.0935711461006685,0.510924824903212,-0.0381579249879306,0.193688613592031,0.135489235237613,-0.432672354112819,0.0414817262146249,-0.412557491206529,0.292221166441845,-0.367073694972081,-0.328146365710808,-0.0499687400906318,0.275802681025662,0.131867002179582,-0.207854610050481,-0.179616017108717,-0.395102273659,0.292724979078736,0.393078978723557,-0.0532993802361451,-0.00680866143777042,0.122781910210658,-0.315632069057799,0.477037958448636,-0.151981092575858,-0.419442020462113,0.130620882881891,0.111035288481339,0.0741494014697635,0.367138127075069,-0.137677150776252,0.442106115201529,-0.32925513690975,0.330772559026842,-0.0461190847608245,-0.299193919019723,-0.16750025353167
"Homo sapiens: Activation of AMPK downstream of NMDARs",-0.41838365994704,-0.262361469300463,-0.113652853147776,0.461186698737837,-0.0875900828757191,-0.317371519941316,-0.0236480116227665,0.209954964922648,-0.0269965002050813,0.320801971404953,-0.255844608992342,-0.0248896720013582,-0.0749752057274674,0.263770857297994,-0.290871577819432,-0.00238614951472033,0.0204557281597496,-0.265219366145425,-0.0567276419088857,0.0609796909263104,-0.12308008447114,-0.140177978831095,0.00878967898042121,-0.384656576612896,-0.171323886656224,0.10583822219981,0.325069331460387,0.15056777087359,0.17728255166835,0.511524677323493,0.252255716202573,-0.347233356092493,-0.587717869831194,0.403227517673172,-0.185554049903825,0.584369485931823,0.0931334581271071,-0.300011970841354,-0.0818614412592779,-0.0935096850420115,0.0943724696803007,0.08221795855453,-0.0469548724117979,0.191947156393238,0.0645923623170484,-0.4231304868152,-0.347030129283375,-0.364193466407999,-0.28845275763393,0.296932016213798,-0.124764602698268,0.0297502590618597,0.0262412934384857,0.129568639129428,-0.0705830763554882,0.0975484431938362,-0.0990080829384193,0.194706313099007,0.3171333173712,0.142235770796589,-0.104821771470902,-0.186836300937117
"Homo sapiens: Activation of anterior HOX genes in hindbrain development during early embryogenesis",-0.355476240820405,-0.440376516583947,-0.415577834794578,0.332785021345277,-0.323293393790852,-0.129219244553792,-0.395853212157937,0.109199556352798,0.365006717437647,0.218550948439188,-0.0683961825121334,0.389758434915831,-0.340075604386571,0.00273392075447784,-0.435098836142822,0.00490354186726116,-0.273230155345576,0.220922992919138,-0.483726904804114,0.232395903231228,-0.467135761754321,-0.0155259579406898,0.48316409847675,-0.0737730775662566,0.187509781961696,0.406745568052231,0.491460549595064,0.372191835510853,0.339395862320875,0.258555515915345,-0.288936139691068,-0.44961433522678,-0.473385922686884,0.256453133593821,-0.49711667103873,0.0983910097567971,0.178612709987144,-0.219604381182403,-0.334755936356868,0.146305021967588,-0.195063348644348,0.53633988800375,0.167737614950631,0.354995454690924,-0.143323205731915,-0.247928551323896,-0.592983837675473,-0.556659849617245,0.267392081242018,0.364778728822431,0.0418484123080378,0.560881253470057,0.408588261858291,0.411279031421011,-0.169785120004446,-0.359604421819416,-0.223088617264078,-0.285268842441456,0.15180918901808,0.227205507732842,0.231913647209508,-0.191577492020212
"Homo sapiens: Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",-0.576459739377756,-0.443847716373073,-0.561337945633792,0.552469636177318,-0.378211188080711,-0.302006137915081,-0.522690146808566,0.31051484237951,0.365169105125539,0.344915759095666,-0.506393985139324,0.661108437350745,-0.125905761587065,-0.376899959003996,0.357746754832156,0.054031480012072,-0.229711351691921,-0.0576689598099899,-0.575546177018158,-0.34572231923806,0.0219822801149376,0.364688513439381,0.416145902151728,-0.230068952992461,0.0307635759447198,0.390600882261207,0.63884675668516,0.52332713636689,0.206397666071065,-0.0224580033896846,-0.117578616430958,-0.286087292171893,-0.460230060015773,0.518992069338485,-0.662525614271092,-0.192101042833706,0.0653005628858745,-0.272122772037955,0.235959576854575,-0.172306434811947,0.43782199611032,-0.00451919240922377,-0.42080688630337,0.549249181248997,0.574593976478802,-0.299864911002291,-0.56736204854706,-0.436977253243401,-0.435937799190552,0.463086566355293,-0.511469952749044,0.577761823242874,0.346014159632193,0.239365670931929,-0.355743681563101,-0.317843967398485,0.229056117351824,0.318411446501646,0.510646080047563,-0.124415031487155,-0.344990479256775,-0.235699548408457
"Homo sapiens: Activation of ATR in response to replication stress",-0.665781613179549,-0.244460156595487,-0.482945027632367,0.480456955170703,0.147938368525481,-0.371440877956992,-0.628737431478372,0.491741092869232,0.0427582362237739,0.34183942400127,-0.329806123925276,0.352365972475459,-0.0511413891629768,-0.541982569178665,-0.23475103826923,-0.315395798010526,-0.476332442695135,-0.0931092669687885,-0.741309892713703,0.147736443107099,-0.365453263079102,0.495122208234101,0.585271241859013,-0.386165632498392,0.21529225140664,0.654364120299397,0.496659762077864,0.574098469568073,0.0892515045386064,-0.218896323714626,0.513753103586362,-0.432546954735192,-0.560751042267296,0.582053206788266,-0.678644704108328,0.177807959397743,-0.177859357351547,-0.538416020974432,0.155453342988409,0.379787731318274,0.0337948173927948,0.653201784371665,-0.469738922793064,0.00888389601953249,0.538430068360479,-0.295572384077858,-0.772749085317729,-0.652108456250005,-0.362935322779927,0.60635790577535,0.134798842803177,0.715644439248246,0.199177423790006,-0.0847788516929474,-0.612981822024481,-0.124238937341519,-0.478995712671925,-0.334453658203111,0.570782909937178,0.472466299608823,0.168197787518241,0.468923400281564
"Homo sapiens: Activation of BAD and translocation to mitochondria ",-0.30314615095583,-0.287945947322843,-0.509697665072129,0.215498964585735,-0.462958332494155,-0.0119088431710221,-0.122441240025303,0.546671226370564,-0.133299771193276,0.362555177644241,-0.288734301466727,0.240781197230258,-0.128012005331518,-0.325401556137658,-0.0782249149755549,-0.382930809914047,0.295110386002349,0.332950253700809,0.00140813262640604,-0.326408337805471,0.0297415888799863,0.233725370027658,0.54160695812675,0.126435641094641,-0.366044014822151,0.117412099236645,0.535083251569859,0.0214527272647426,-0.212362307479606,0.0741978176682573,-0.13237651134673,-0.0126160359172742,-0.386345487166139,0.237007255955625,-0.597024880601486,0.171824414213998,0.144501614266682,0.169650140371174,0.717158510799297,-0.497095881415271,-0.315598351707274,0.0491988531706634,0.0376286323909293,0.319209296013554,0.197950386375278,-0.253618750238215,0.0151634354083294,-0.118586780487716,-0.108556100045544,0.0624076030701157,-0.425536186901745,0.404781453812763,0.474800115742211,0.00868254193750208,-0.125264326726245,0.326467731379751,-0.00986936953624837,-0.0662632470000018,0.167338212949132,-0.0345524680031952,-0.230394519927231,-0.380871706828249
"Homo sapiens: Activation of BH3-only proteins",-0.350685019488235,-0.352876911641633,-0.269112165594197,0.271715818218356,0.0328293367710847,-0.0668426715128203,-0.138601077955652,0.391055448705382,-0.154948689553856,0.171044484538002,-0.388601308986511,0.190174037761589,0.128449791439688,-0.165766147947434,-0.0868556723910976,-0.277712942418825,-0.00387514810489231,0.147899454627478,-0.182474073969063,0.000117805577589392,0.0321784079843623,0.33559416528094,0.388964542014236,-0.017303044143856,-0.357496270657465,0.10273238225313,0.312982105560636,0.137626600187027,-0.199529148295225,0.115824754928162,0.167540945567306,0.0845523432810687,-0.348823928974984,0.0162531721191956,-0.440717507029612,0.199468145791668,0.0182785434929237,0.293142674444262,0.444695929467162,-0.535033683052263,-0.130843908707993,0.231775463226524,0.00194941432194165,0.109421264335323,0.279568061650129,-0.394690691433963,-0.0790487645486921,-0.319303472706191,-0.00247218097588486,0.153317770943378,-0.130420097509575,0.288396709635046,0.22913669589294,0.0240121103355816,-0.0600982102127063,0.0311624641029265,-0.130275115198481,-0.262244424362296,0.266461426354873,0.0876212329392415,0.11470254268027,-0.145402478280276
"Homo sapiens: Activation of G protein gated Potassium channels",-0.234361775859362,-0.0914126551992197,-0.114585127868086,-0.0559459726915515,0.154860981049769,-0.0966679087730864,0.175181229212209,0.425534395566124,0.15549723470679,0.205819926003662,-0.00387046735254812,-0.107953264880139,0.277972871064708,0.0853117519346333,-0.349912792298356,-0.0327250923390928,0.486334846393778,-0.0458804496358509,0.154887409351693,-0.34007268111169,0.0718806372949069,0.202002530676524,0.136458255566775,0.368071289366954,-0.0234445116528511,-0.374914105482398,0.123940242928465,0.236705511813453,-0.078497950277122,-0.0133382070973435,-0.344995574352547,-0.231634113738998,-0.381462403075831,0.178198122124056,-0.199063974789194,0.0644892009407118,-0.143092364833274,0.192436856985762,-0.117930659715051,0.203369834719169,-0.286935586062116,0.143293783840986,0.304557864237012,-0.166006855196701,-0.228922031933865,-0.0189469843984544,0.276652830218349,0.15164954956778,-0.133657356399393,0.168001674483634,-0.00303242494753111,-0.0287792640799746,-0.28979551872069,0.258635636007485,-0.100130538295732,-0.0248452081547781,-0.00381989845523115,-0.0380394707567086,-0.0913659262964169,-0.00799162721543739,-0.047504419461504,0.19412516916368
"Homo sapiens: Activation of GABAB receptors",-0.213399817678664,-0.117719825017521,-0.0120905514861405,0.185028979090409,0.12966937777565,-0.231946358415942,0.293384357669852,0.424424293055512,0.166209687494377,0.0340107606257606,0.148361815278181,-0.168344934539109,0.140371371513858,0.146691174774781,-0.342629774437672,0.0384402082489079,0.407226907170536,0.105917696186836,0.259037621604137,-0.246156378601065,0.0685132354197118,0.152634366693288,-0.0774673568021565,0.134982050858478,-0.0206752481128299,-0.331038205376698,-0.00136362884002619,-0.0830926291108843,-0.00152164440275951,0.153448508377698,-0.353156456594761,-0.203190764471047,-0.401351564393742,0.186983163893446,-0.0724878254978262,0.167436431442764,0.0116821095951105,0.110278061865412,-0.1925636095479,0.254409951483655,-0.192920920126862,0.0103724971003245,0.408674401820945,-0.13957349349448,-0.321498610401098,-0.0820465386199052,0.346623093040014,0.211985545112291,-0.267053533668881,0.0700314948875526,0.00627254567036195,0.0172262323523162,-0.235623168090651,0.301854225070503,-0.060280255065831,-0.0293139134036644,-0.0502463296190543,-0.112716951215665,-0.0957723939379062,0.13655494058954,-0.107770566584482,0.171411704504922
