"","Patient1","Patient10","Patient100","Patient102","Patient105","Patient106","Patient107","Patient108","Patient11","Patient112","Patient116","Patient117","Patient121","Patient125","Patient126","Patient127","Patient13","Patient130","Patient131","Patient132","Patient133","Patient134","Patient135","Patient137","Patient14","Patient140","Patient141","Patient142","Patient143","Patient144","Patient145","Patient146","Patient147","Patient148","Patient149","Patient15","Patient150","Patient154","Patient155","Patient156","Patient158","Patient159","Patient162","Patient163","Patient165","Patient166","Patient167","Patient168","Patient169","Patient17","Patient170","Patient172","Patient173","Patient179","Patient18","Patient181","Patient183","Patient184","Patient185","Patient187","Patient188","Patient189","Patient191","Patient193","Patient195","Patient196","Patient197","Patient20","Patient200","Patient201","Patient203","Patient204","Patient205","Patient206","Patient21","Patient22","Patient23","Patient24","Patient25","Patient27","Patient30","Patient31","Patient32","Patient33","Patient34","Patient35","Patient36","Patient37","Patient38","Patient4","Patient40","Patient42","Patient44","Patient45","Patient47","Patient48","Patient51","Patient56","Patient58","Patient6","Patient61","Patient62","Patient63","Patient67","Patient7","Patient72","Patient73","Patient75","Patient77","Patient78","Patient79","Patient8","Patient82","Patient83","Patient86","Patient87","Patient9","Patient94","Patient96","Patient98","Patient99"
"Homo sapiens: Constitutive Signaling by NOTCH1 HD Domain Mutants",0.109937363669879,0.0775869520520729,0.0880737949289983,-0.140494870881273,-0.272625459188266,0.0944975613600415,0.0918634291325124,0.00357339337444995,-0.228390653809624,-0.00622269697213346,-0.0850246403304765,0.100174005819743,0.0283512406909826,0.0819279161596605,-0.593843461203901,0.0404342817098342,0.222859181884252,-0.267246207798177,-0.473570655192926,-0.159540116978973,-0.149923024131901,-0.269882311553247,-0.398666902251722,0.325137790281311,-0.405190989478254,-0.422367649592665,0.0394987217406319,-0.438119578423423,-0.356239069287571,-0.482573986667807,-0.233672735626912,-0.0587807294458586,-0.245682361906362,0.3951341312777,0.050910803995337,-0.479492119062526,-0.215522729082274,-0.198312787947739,0.472532464929845,0.428639384034558,-0.125002121215527,0.524649177096599,-0.366578986027222,0.0330811580836617,0.0742038137608355,-0.0105462158041467,0.340381899019647,0.0435231813969291,-0.39877947035107,0.173961256763205,0.368077881850981,0.313568628481583,-0.0769892310023999,0.0421690641279187,-0.0403156885353891,-0.218049659273409,0.0609182706289801,-0.13484714282733,0.00521239807485219,-0.169024333725959,-0.0219042586997756,0.483816253604769,-0.0899785328865644,-0.142534104478009,0.290487394666384,-0.197048043021821,-0.185752329178502,0.0651272257245522,-0.182367754273723,0.367930826454783,0.477577905729832,0.313213015234969,0.113767763617355,0.196689493665868,0.220118763906708,0.382422631063289,0.165309443404204,0.0881239993907438,0.0904231266161171,-0.578689138210601,-0.514765710732735,0.150821426403995,-0.449392995788919,-0.419889026877531,0.25763023271207,0.590839308703201,-0.286969520526822,0.0487206118487503,-0.341316903747915,-0.471146857237962,-0.227032228547324,-0.244050885425407,0.271465961292291,0.0268709443944072,-0.260271730855302,0.273960187885982,0.375282040132101,0.229871028658883,0.345707367665764,0.075902621197166,-0.503064155996191,0.0720712661203534,-0.0777665391344205,-0.082407793547356,-0.112051497085283,-0.353709952937828,-0.0543232311259364,0.0215897806837385,-0.362911372185054,0.499787725607408,-0.288638426168022,-0.354319392070189,-0.23072086854994,-0.0795174554598933,-0.218179465054456,0.0933016058084288,0.336215568521491,-0.0551340183451587,0.184315568291887,-0.620555399236066,0.33857722045155
"Homo sapiens: Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants",0.116053176636453,-0.136172603777573,-0.0191742194350067,-0.166486857359439,-0.131136044340666,-0.0803783503404515,-0.2229061213287,-0.0710876019856672,-0.0162852839838329,-0.120746704014739,-0.0489251431763976,-0.0712590118643231,-0.228122401132641,0.0113351207538878,-0.156537164178039,-0.0228948405092385,0.214514025977563,-0.325693212030813,-0.171826777054648,-0.0514743896092605,-0.144536931424616,-0.234449363811625,-0.321900023759208,-0.000605918532370436,-0.341490338579166,-0.271091076052178,-0.186403520982419,-0.172947747879154,-0.319857709598652,-0.112405205187182,0.0623165540478974,0.0525350186928755,-0.086238156828583,0.146307402032829,-0.0291531351878211,-0.262846785498188,0.202424875145072,0.0278174898759635,0.000380554243105458,-0.0571808995300833,0.0624268951503337,0.0767188629581915,0.0733222136320188,-0.0875687371569842,-0.00392261441502803,0.0883007488331535,0.146252714806261,-0.0395416779962221,-0.280298845103663,-0.0762333835809579,0.219065372043843,0.329499643368228,0.153099686166127,0.226863021656154,-0.00954432516959605,-0.28111517023219,0.0998111364832186,-0.0398770073692085,-0.255014827794203,-0.0312875646150979,-0.134471752003626,0.2800698053256,-0.0938404897210511,0.115056628150306,-0.200704404708081,-0.160010395539531,-0.0265278663658145,-0.129916289468847,-0.170193546597643,0.268518054354017,0.145381034628981,0.166687922246082,-0.0069116157458475,-0.00771681728420942,0.0125984983657889,0.229659112554475,0.136526154435756,-0.036815965076244,0.0528035485687565,-0.208957475396751,-0.212638574232229,0.157166306087656,-0.068761211586529,-0.212965553733509,0.122729094754941,0.248807482242029,0.0569914755734681,-0.0898053690368281,-0.333811645420843,-0.0702607992985001,-0.0419497862610446,-0.103598548124954,0.0455046365855472,-0.128359466174102,-0.0561285216443448,0.023745852427791,0.0892667378132815,-0.00453584880637498,-0.0423222563390686,-0.200029550412798,-0.483143501159761,-0.0598366679179357,-0.1355155058247,-0.265092259687683,-0.0134130676384161,0.0240728887536823,0.0524296731854676,-0.000302586420436013,-0.128683973958078,0.0202203532758098,-0.0110353576947076,-0.0712777252183791,-0.0309534462007216,0.144069395559576,-0.0707905653950537,-0.20367519640479,0.23822889023143,-0.066048489251141,0.209461834911547,-0.157173272332776,0.00693328188642683
"Homo sapiens: Constitutive Signaling by NOTCH1 PEST Domain Mutants",0.116053176636453,-0.136172603777573,-0.0191742194350067,-0.166486857359439,-0.131136044340666,-0.0803783503404515,-0.2229061213287,-0.0710876019856672,-0.0162852839838329,-0.120746704014739,-0.0489251431763976,-0.0712590118643231,-0.228122401132641,0.0113351207538878,-0.156537164178039,-0.0228948405092385,0.214514025977563,-0.325693212030813,-0.171826777054648,-0.0514743896092605,-0.144536931424616,-0.234449363811625,-0.321900023759208,-0.000605918532370436,-0.341490338579166,-0.271091076052178,-0.186403520982419,-0.172947747879154,-0.319857709598652,-0.112405205187182,0.0623165540478974,0.0525350186928755,-0.086238156828583,0.146307402032829,-0.0291531351878211,-0.262846785498188,0.202424875145072,0.0278174898759635,0.000380554243105458,-0.0571808995300833,0.0624268951503337,0.0767188629581915,0.0733222136320188,-0.0875687371569842,-0.00392261441502803,0.0883007488331535,0.146252714806261,-0.0395416779962221,-0.280298845103663,-0.0762333835809579,0.219065372043843,0.329499643368228,0.153099686166127,0.226863021656154,-0.00954432516959605,-0.28111517023219,0.0998111364832186,-0.0398770073692085,-0.255014827794203,-0.0312875646150979,-0.134471752003626,0.2800698053256,-0.0938404897210511,0.115056628150306,-0.200704404708081,-0.160010395539531,-0.0265278663658145,-0.129916289468847,-0.170193546597643,0.268518054354017,0.145381034628981,0.166687922246082,-0.0069116157458475,-0.00771681728420942,0.0125984983657889,0.229659112554475,0.136526154435756,-0.036815965076244,0.0528035485687565,-0.208957475396751,-0.212638574232229,0.157166306087656,-0.068761211586529,-0.212965553733509,0.122729094754941,0.248807482242029,0.0569914755734681,-0.0898053690368281,-0.333811645420843,-0.0702607992985001,-0.0419497862610446,-0.103598548124954,0.0455046365855472,-0.128359466174102,-0.0561285216443448,0.023745852427791,0.0892667378132815,-0.00453584880637498,-0.0423222563390686,-0.200029550412798,-0.483143501159761,-0.0598366679179357,-0.1355155058247,-0.265092259687683,-0.0134130676384161,0.0240728887536823,0.0524296731854676,-0.000302586420436013,-0.128683973958078,0.0202203532758098,-0.0110353576947076,-0.0712777252183791,-0.0309534462007216,0.144069395559576,-0.0707905653950537,-0.20367519640479,0.23822889023143,-0.066048489251141,0.209461834911547,-0.157173272332776,0.00693328188642683
"Homo sapiens: Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase",0.0432743951343824,0.14803861489083,-0.351671247041998,-0.439322874773651,0.26358123148859,0.0240247373157425,-0.313499496231609,0.184976134232528,-0.0460794961536443,-0.112724578579189,-0.189439277438529,-0.641545234679478,-0.226031857565591,0.259220836056431,-0.446647171841474,-0.392880914052536,-0.0484608552982729,-0.299987212541909,0.229855117347042,-0.23129348171591,0.0643359481455767,-0.141416718269929,0.221200606208412,0.000880640693860457,0.0922135921479714,0.221360188027029,-0.289500698440979,0.28553057144068,-0.479695503123323,0.560944045769516,-0.22260620267864,-0.122376121767913,-0.10031881189191,0.511098376260356,0.251909234445892,0.203928643702327,0.202485917340482,-0.334886766600282,-0.210288485417592,-0.371436753460224,0.0998912824816444,-0.397952459771653,-0.140916369950108,0.0370356153187177,0.52587077560937,-0.374202032944053,-0.173993544944296,0.179346904344356,0.246018599268585,-0.461187120112489,-0.00426509939271785,-0.0396003970213866,0.191576669625532,0.413083583329493,0.171897624051461,0.0450258201931744,0.208908008170655,-0.0412052896241344,0.338444909153177,0.0661855016401848,0.211639726756794,-0.37475547917987,0.171133979627155,-0.343223470435112,0.0323568554728098,-0.332115709232417,0.248866253623253,-0.0421329801962432,-0.308637928131912,-0.198148736902494,-0.42768107010139,-0.317425041335896,-0.293008901426427,-0.318350329910137,0.578859808543734,0.168464189597662,-0.374256386133087,-0.394442478077193,-0.0703012638071856,0.222457538073094,0.088234480454564,-0.308418430084157,0.133114076169693,-0.142822684513986,-0.229805187131353,-0.468445901537427,0.0155972551153634,-0.0606840291147131,0.122826717379906,0.311001169526405,0.205738758662787,-0.318750684129874,-0.256946785415672,-0.173889968187813,-0.269468701741521,0.035520528878889,-0.0192504017465027,-0.421732371210857,-0.183517447991012,0.105189302565573,-0.305952431028304,-0.122707169350773,0.148174633056504,0.534330851623505,0.0573859868599871,-0.237564788370452,0.0462691072125495,-0.316955526048432,-0.251449625287783,-0.368387464179587,-0.651765231831013,0.0522062193679633,-0.0681201572562307,-0.00660256424068745,-0.349390841533759,0.129066077793688,-0.0367901078166239,0.429806242048695,-0.389273690759132,-0.25673727046364,0.439918722858289
"Homo sapiens: Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding",0.0207741132736694,0.0230502828352155,-0.507586145271781,-0.187601569418728,0.0030122620150701,0.227044374049568,0.473965373205967,0.363930354724046,0.0672599604008086,-0.234129717566519,-0.330256193462937,-0.0941594285906725,-0.378813112788412,-0.396559014028652,-0.215621365844734,-0.195556728400958,0.0367719897894989,-0.196525065500908,0.0352374854685747,0.0970635885654796,0.022784979431642,-0.22578415315601,0.352620777803784,-0.248579479068353,-0.311508433606322,0.204628397927455,0.411947804875496,0.0709482709920649,-0.480028048897595,-0.0732616380006101,-0.196637000370282,-0.235217729349231,0.161897701909878,-0.000499710373955409,0.260334206867228,-0.255771372130945,-0.124479510321251,-0.345908268890593,0.168312784119004,-0.316171856740352,0.172604234744804,-0.140529404044679,-0.112814849787424,0.181413081902623,0.3052660054744,0.418535571244986,-0.176572018348733,0.0674266860195221,0.120317827958931,0.0649687419214317,-0.0971875590213113,-0.262348220672298,0.209677042474222,0.452270858541609,0.198075955545909,-0.460407814308006,-0.179991975088188,-0.23812249690251,-0.482579495711924,-0.034736678030192,0.0443938256439369,0.0285512680003417,0.375720759110656,-0.348082267452755,0.134819452536488,0.177609255135845,0.334223672513457,0.168323386692035,0.0882588594833846,0.325343921164071,-0.0385700287251282,0.234446128862765,-0.227826267045623,-0.433633361154804,0.37271869471202,0.415211180571638,0.232101000600341,0.0339379440247207,-0.309496844895159,-0.0988999625543802,-0.424228381052778,0.190039452051474,-0.142916750828043,-0.495820617640008,-0.235394511464167,-0.124320233717438,-0.148346190526867,-0.178520561825862,-0.131613532011254,-0.349222638960122,-0.110386498684868,0.27680643720743,-0.263799214564275,0.0212127210066554,0.142964906053069,0.152887227852504,-0.0437340025737717,-0.45035651966088,-0.00728268372095989,0.343507744751912,-0.425360585120724,0.0337045537525514,0.107867122784739,0.025987344146036,0.204012129286716,-0.217208979895446,0.268831010896452,-0.35335674475745,-0.232997751942087,0.372095248754814,-0.222739486963455,-0.186335348825774,0.335686340927666,-0.0449834350437602,-0.479521925953569,-0.257956378690469,0.457893460839515,0.0992235918650498,-0.200207977894605,-0.451444044754481,-0.0412926297962197
"Homo sapiens: Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding",0.0571891815373317,0.1810252417858,-0.475160137222102,-0.0437728115856924,-0.227395719316274,0.274115443728914,0.433266476052465,0.236444953767102,0.127269881272922,-0.183373090375933,-0.487186883049305,-0.0680117766285727,-0.113018312634436,-0.343200504013799,-0.340104309985051,-0.603314400220512,0.311836258646378,0.155748473322571,0.0561611624649068,-0.117460972047109,0.338053736606998,-0.257328364200144,0.0233011424917252,-0.123378992084156,-0.401834618800319,0.272886174696079,0.495812230429345,-0.0229881815272572,-0.211805201878512,-0.269527346892714,-0.194661198194905,-0.339155857651751,0.409970768773612,0.272191536755483,0.0386048079500906,-0.302831275481644,-0.3813869203348,-0.594932883760748,0.120094915651764,-0.230815055731209,0.337320115314242,0.0809375193872379,0.0475940996545779,-0.0829937843283558,0.502289027145119,0.440590626216698,0.0109395605672334,0.504157008400486,0.120883287789758,0.190420840699769,-0.208820261254075,-0.413358938975982,-0.178895680060204,0.293462783183013,0.335476327121912,-0.621119771184575,-0.135604610705357,0.0803190586224428,-0.406562844337441,-0.161140508987806,0.179746887781236,0.125754620834756,0.460609882248245,-0.504690733789876,0.462078721503723,0.452589661620963,0.476287602986977,0.263056343133191,0.0978703056467185,-0.22277091527876,-0.179609219541933,0.036818279292997,0.136434996750818,-0.458310169842161,0.445645745527262,0.567022848318942,0.0244754215774996,-0.300798464347337,-0.405519194078972,-0.131626015293767,-0.423743975018872,0.093556128834112,-0.396299781041274,-0.597828707660585,-0.352433797196566,-0.0797784424326391,-0.416846762378987,-0.354476964100428,0.0150282974124623,-0.372180940935514,0.106716503774798,0.380075094790923,-0.38742428497054,0.0021350527756048,-0.23316009248456,0.384072097951425,0.13598859809851,-0.308699882022408,0.272180598491197,0.480252584999921,-0.402857558403632,-0.0538361674495134,-0.233551650459519,0.16803969188963,0.216862348809377,-0.375444367586561,0.389270627043992,-0.0552597833350089,-0.166078627787572,0.374900165575002,-0.27131723456313,-0.16670926140519,0.447823325718522,-0.0893202208691344,-0.480220975786481,-0.0979057505019712,0.47263890591455,0.209823645331754,-0.0317427069020064,-0.43416526575249,0.268083805015302
"Homo sapiens: COPI-dependent Golgi-to-ER retrograde traffic",-0.235372852023169,-0.00136392321910192,-0.258455087566,0.129093448457395,-0.259751337521163,0.121565850999203,0.01937056115387,-0.0358310741368326,0.119773697064886,-0.0159290615137138,-0.258568129789335,-0.0659115648168503,-0.0663116617630944,-0.0887819945407812,-0.180266944139097,-0.249502074336478,0.162293228255717,0.0416334643840558,-0.0349409498881105,-0.188475373150637,0.256294947895926,-0.223228038230141,0.0542870987354981,-0.0158936836930023,-0.272092113247791,0.0600040418156638,0.410030584543313,0.0553192171850061,-0.394897144451559,0.0800682801913606,-0.245155954077142,-0.101734777921035,-0.149595311535423,0.138014770950761,0.0696840233658811,-0.208119549930484,-0.0123864501690547,-0.338725598291406,0.149108368073631,0.109070670963909,0.027949286093565,0.0267966562126619,-0.136790676587471,-0.120586137212472,0.0434251369973129,0.257649117077087,0.149493916324967,0.318761287145079,-0.221819346328116,0.113216503464839,0.0654932293971297,-0.306532992809305,0.195867446010189,0.270743905360703,-0.105499316484787,-0.375110927135658,-0.211705179547994,0.166571563214452,-0.0587429434644202,0.0913479902701651,-0.0541877310018776,0.0708183998059017,0.205714502166665,-0.463233641740463,0.0918161295560539,0.348063098584088,0.325899463107928,0.251485275429734,0.139101240429481,0.114548087609702,-0.119763229345175,-0.0268112600538917,0.324486638089303,-0.201666659881933,0.388488631310647,0.0836369245240682,0.00779689880480841,-0.031705384452778,-0.347509589442323,-0.248537612189171,-0.371994807358261,-0.110570738345603,-0.188474855036962,-0.465675792571996,-0.400754303354911,-0.111184480163952,-0.414467310241368,-0.192972488484393,-0.222562574323693,-0.0713984595286723,-0.034339051247233,0.0380443974779733,-0.179361393294003,0.224105032599576,-0.39777542223745,-0.121363590824468,0.325631550184619,-0.141842678863655,-0.104516603460444,0.257030658457302,-0.276942825543384,0.243966919087762,-0.165366843260103,-0.0959602502298348,-0.205224376397354,-0.245603612689848,0.0148211415501072,0.180318270622223,-0.00449818679920588,0.354148153384471,-0.349169202913754,-0.311143595794078,0.19359065182988,-0.417340953306252,-0.236448196238084,-0.225995816548354,0.0415360899460756,0.152813244948564,-0.0484325588327525,-0.36018455875342,0.409275198297318
"Homo sapiens: COPI-independent Golgi-to-ER retrograde traffic",-0.313723006210799,-0.24253206959042,-0.352058172692244,0.0597291454865411,-0.335551873695479,0.0437357145942205,0.0182654522240083,0.0713668911310665,0.0308481820195657,-0.265435221096493,-0.386890293706705,-0.0511640101993755,0.0241007986503477,-0.279689625161976,-0.108971429472959,-0.373373936123397,-0.125007472219341,0.187942961515707,0.130466970099936,-0.165466060720408,0.371008100449945,-0.162189587153397,0.022151086485194,-0.149533290284178,-0.231998575757232,0.334484165076294,0.477348251728951,0.141269746085456,-0.285768274349006,0.0588577848894537,-0.00270841544851208,-0.0735748282678632,0.128477227505591,0.128014419428431,0.241828750251112,-0.232422705038526,-0.134066717311876,-0.226062430322286,0.170959753562244,-0.10623583828824,-0.0604687197773692,-0.00765045846272555,0.0436833217413858,-0.131960905117465,0.162840876324463,0.290385541126957,0.166605843848779,0.328505770099185,-0.338609740738221,0.104734650701336,0.240438804761134,0.0558807814249284,-0.172729011651193,0.344232466495098,0.145517941075128,-0.412970255352584,-0.0162902835549602,0.234827258275561,-0.259098686512085,-0.0432029531794512,-0.254031956879412,0.401167935923749,0.32416466441091,-0.371440817532388,0.198374259081893,0.280995583236115,0.24307815546978,0.294261768000256,0.357265202458101,-0.0201956373398849,0.142575508926192,-0.17322345479062,0.228504336176963,-0.108177582969643,0.498053369029055,0.50119389155695,-0.0936024727914521,-0.210344682729767,0.0865679634121434,-0.487952012858621,-0.356781310468741,-0.0554586632061187,-0.251745577400653,-0.443240477546549,-0.0395696092462218,0.0257665994680103,-0.41863044161856,-0.0510140148579854,-0.245377567118898,-0.185728420876579,-0.118243008756289,-0.0464321396305481,-0.168362879426036,-0.0731581494022973,-0.357741862033183,-0.0320451776051583,0.392931401539115,0.0894283401070671,-0.331408185296071,0.16548212106033,-0.287333435350331,-0.0241074694552351,-0.338651124279907,-0.108552794501013,-0.244371373783677,-0.497038037094561,0.161465181495245,0.129015897570776,0.121844555733053,0.342726696780115,-0.110030608396384,-0.178272711771237,0.195210858313981,-0.376166114362282,-0.349001661793564,-0.438078225332002,0.312998205891959,0.0423844637919804,-0.0674756461303417,-0.490829436907715,0.330624284050448
"Homo sapiens: COPI-mediated anterograde transport",-0.203356419225362,-0.183112015298425,-0.3434206436085,0.188299150802162,-0.301340430018346,0.159735044549614,-0.0390869714216151,0.0293606571869373,0.367867686647901,-0.0879544813959096,-0.296808766375179,0.14348768730374,-0.210533682611286,-0.215548522778458,-0.055018933510887,-0.175650786680941,-0.327000785845108,-0.0200247176618346,-0.120584462830835,-0.000624415173858833,0.240385829439311,-0.0902771329286686,0.0127776228565931,-0.185054105005091,-0.22878160084012,0.0216296124995236,0.564437580863236,-0.112886004990052,-0.430643711841003,0.14175818807342,-0.201222886805226,-0.104646400549113,-0.122487089214406,0.0230382806527908,0.0631204939177921,-0.242917579539286,0.0782380375495338,-0.0691090761612095,0.313040507469781,0.171856313857015,-0.23882570188021,-0.250095435946557,0.165355152386218,-0.397218477295926,0.181558601785885,0.360935065728227,0.221119218154166,0.33677633658823,-0.341560994339658,0.321601952615467,0.167690879612665,-0.120524217081576,-0.00122161351524774,0.144709698309158,-0.0180825263830316,-0.328371841988413,-0.134132964148026,0.231562870201827,-0.231367666009911,0.338989853474285,-0.221149148389388,0.354207479484605,0.0377048534247571,-0.285906768194147,0.0511872222038391,0.320018473182836,-0.0516394625685757,0.244390107421645,0.183859160312262,0.314418263771503,-0.169584529789279,-0.257255195852815,0.272120557207065,-0.232977049759643,0.338730392127655,0.296597303137636,-0.106121830855864,-0.0220468920926882,-0.0967353151906156,-0.464169690722319,-0.367244744323649,0.0651854129741678,-0.124466640396768,-0.300251402059681,-0.100575588580688,0.0686595650950583,-0.364017956046989,-0.0114178599012664,-0.222806085860138,-0.0508482405320385,-0.172172020713537,0.107780057459372,-0.253567859868955,0.00991397869462673,-0.389708343157723,-0.105397576223657,0.384886670476722,-0.0501292314328039,-0.170052376382272,0.114980981883023,-0.371381333648711,0.00299813084818806,-0.360917207500726,-0.300288777277478,-0.307091661332576,-0.152480411580329,0.032702614000692,0.105852524064291,0.157766884501648,0.263050704324543,-0.0528752027521679,-0.192055839661774,0.362632362978902,-0.326794364413177,-0.155583927463307,-0.261925108878818,0.01847291643471,-0.0401120930528895,0.17146482103191,-0.360577551836098,0.324557120730081
"Homo sapiens: COPII-mediated vesicle transport",-0.0341876710689084,-0.296007930263137,-0.155267489486768,0.0402619560196448,-0.296713315538762,0.170448382113835,0.0644323414371145,0.109949354318325,0.262902285806489,-0.209942275245139,-0.400793226584811,0.271937718930408,-0.306978870571088,0.119770321955487,-0.110812501833463,-0.0951605888966246,-0.420287495128987,0.0137363241525903,0.101343187458082,0.22322037538278,0.358337161375255,0.0559098552203173,0.0969529020947644,0.104653819667932,-0.0264018877174092,-0.233150325569114,0.442844977939731,-0.21171777549616,-0.453218307711088,0.243787550398929,-0.137933620737811,-0.343281859537177,-0.258535599733746,0.163250106050994,0.254172388677453,-0.121523352422242,0.138351951875417,0.00802660890977902,0.14594246446269,0.183684357953454,-0.376079382284787,-0.359526253458958,0.108533615222144,-0.4384777850275,0.0575134650178085,0.133672189721308,0.373265665550937,0.230665734550579,0.10549029161747,0.144288419742181,0.310573346714935,-0.0685304015885687,0.101486180590573,0.256812144793486,-0.295038931612367,-0.383355809460101,-0.0130348895459948,-0.04641624096724,-0.33898271672224,0.37725656021897,-0.36368254464363,0.222708312834829,-0.186802051577326,-0.428731129225208,-0.0844684205485511,0.336380965877716,-0.245880822172909,0.403238189668389,0.0552072713230219,0.260379194996294,-0.397814420458179,-0.391784620144984,0.118092665779091,-0.28190997514568,0.156215473756946,0.0642190879335156,-0.34833975864608,0.0750147614863476,-0.152532342068354,-0.309213937252147,-0.22379128964422,-0.114829626471465,0.0469215368412854,0.108334332577532,-0.251333377605573,-0.126405725182456,-0.204166628519596,0.0779904728894428,-0.145499539446376,0.158319526085387,0.000837802618925465,-0.215473552422237,-0.258491933431496,-0.058430101123055,-0.417858456830375,0.0983490272289692,0.241012500373919,-0.261935908808487,-0.215816833473852,0.0930403867331395,-0.381285391776002,-0.0551216548950791,-0.0270215712657228,-0.00405821148439151,-0.224826384315578,-0.0831229120457129,-0.338778790308379,-0.21200817423583,0.211068291223609,0.239524750655366,-0.139657224827277,-0.10721199891168,0.277634751098365,-0.38100019824522,0.0645944695605948,-0.0142192811699223,-0.116888866635008,0.183699275462019,0.00490925113837545,-0.155136429562916,0.368656621880821
"Homo sapiens: Costimulation by the CD28 family",-0.28353784891097,-0.013790366774473,0.42651008952765,-0.400946001677962,-0.17511310759837,0.151130391258244,-0.221821074978133,-0.0191355502000556,-0.0613802324284733,0.07210893104011,-0.360513551156522,0.233646971821265,0.106258237413359,0.43687762930279,0.352300884901006,-0.447456143314765,-0.486057528245219,0.124944236396641,0.239584877274339,0.503145240679136,0.110433544610517,0.289451212494861,0.246764730450129,0.495131462619951,-0.145942863322477,-0.45431443985683,-0.397532836638895,0.299857803446638,-0.266738373918168,-0.0804446100375545,0.110888622773581,-0.191691044756647,-0.442974514182271,0.159374520644738,0.505455305684787,0.189667881532968,-0.0308912916796832,-0.407273558131786,-0.167438353687607,-0.431607623943002,-0.00539802719301127,-0.0913683162842021,0.177240364738439,-0.362536379693314,-0.00180834841527716,-0.454042229118327,0.304904470132262,-0.436257061420422,0.262977001354811,0.277742907908131,-0.0647391087552679,0.416737865388974,-0.406191621326889,-0.421109813146557,-0.288309024096958,-0.024554247321651,0.295649581276071,0.0952847914495406,0.023199009381864,0.174646321347731,-0.509299573626456,0.379949414360025,0.301308702252811,-0.0334674172220535,-0.181472051968914,-0.407853088532152,-0.430430442108511,0.335131062897706,0.323927773454083,-0.311652492328041,-0.0951299906964559,-0.193587892701407,0.129892583204982,-0.189752045178335,-0.178154180114216,-0.312412090771048,-0.481548529288201,-0.284572858245245,0.0891427830034688,0.0505596598661135,0.19697643604276,-0.205484250922751,-0.226189719332359,0.261993902535301,-0.290669163791625,-0.127814503030933,-0.431228994520347,0.36457458908228,-0.353081723002721,-0.212139188013438,-0.247741075593274,-0.217367310599471,0.37463221974461,0.372579541502894,-0.42877368705674,-0.316710225571948,0.182373571424285,0.0334187142379279,-0.0481114737507402,0.224419003677925,-0.339017076669741,0.144648739561386,-0.0176661983429589,-0.354739622505878,-0.252687507048164,-0.0351050490510998,-0.314357008813984,0.361914120382388,0.396397569725601,0.237208675425194,0.278622615680388,-0.400932395740193,-0.402481350983087,-0.59740534772964,0.414194409011512,0.308029180729167,-0.121189601490606,0.164355131753036,-0.299246851148784,0.239817781188363,0.344366077570318
"Homo sapiens: CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling",-0.0962789322328812,-0.264182050685891,0.0955731317105646,0.313747026500607,-0.19255735731627,-0.334213019270827,-0.275594105927994,0.00466936364931472,-0.241882156665855,-0.403569340657206,0.0220499628247575,0.254800572313009,-0.0783716068092324,0.291915798226408,-0.0361122266762393,0.0831828431457239,0.043261719010132,0.0387025562539158,0.317130280827681,-0.0554333958188226,-0.1212486188554,-0.192103219439282,0.0589807248636509,0.297182131720492,0.0981483143984534,0.190136682567901,0.201476962625749,0.397519584701592,-0.332173222241412,-0.0364812009986446,0.0686505145352574,-0.105630540101634,-0.118849546050022,-0.123286255231168,0.508549193144391,-0.281879965661992,-0.202808228156814,0.0661939466405103,0.122683584005697,-0.334494490341402,-0.345756060177946,-0.264465322773226,0.000276716898770596,0.0553630218567914,-0.114022382786704,0.0990317846559608,0.328625534931774,-0.159725861990004,0.0758232821880192,-0.0492633800532493,0.174997567671684,0.233236359639609,0.117473390458518,-0.276243981111782,-0.367312561954213,0.0781419502717516,-0.143080680699056,-0.0649068375283423,-0.0811156774685876,-0.0846557009360156,-0.302656997690991,0.379289995641896,-0.139153355430816,-0.399016867938789,0.11903924811272,-0.173937871444848,-0.0277968809394576,0.252591442013331,0.585737065404876,-0.243012296367744,0.196362130435078,-0.435778314894228,-0.29222962766899,0.268904832117615,-0.0770070411933468,-0.047642848369458,0.0476496505734918,-0.269314651890419,-0.0743498126035256,-0.107331320614802,-0.306750813483863,-0.314095021325713,0.0943609557838875,0.136256723315053,0.269920939384156,-0.153280993161352,-0.180252948909671,0.308970293253484,-0.423372852122036,0.311049406125968,0.0100957408553188,-0.138846619665205,-0.434775712426445,-0.239922681539296,-0.143103811840024,-0.339751657198635,0.342797394156464,0.164816214340238,-0.38830685330547,0.423563505213616,-0.392635926413215,0.30107183011887,-0.12541100008159,-0.359763068579869,-0.409561553757891,0.141839414898491,-0.227866510817913,-0.187896014534885,-0.119821943245831,0.462611650312667,0.084007369959911,-0.107389849144555,-0.0681642669341999,-0.249669688503704,0.100494394236203,-0.242638686256828,-0.0589112973296996,0.0744679713847488,-0.290431139843856,-0.189954078151727,0.231167136791762
