"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.10","LP.01.12","LP.01.14","LP.01.16","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.24","LP.01.25","LP.01.28","LP.01.31","LP.01.35","LP.01.40","LP.01.42","LP.01.46","LP.01.58","LP.01.61","LP.01.66","LP.01.67","LP.01.68","Test.FFPE.01","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.08","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_12","R3388_YZ_13","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"Homo sapiens: Gap-filling DNA repair synthesis and ligation in GG-NER",-0.509876107072479,0.180257437943313,-0.505899584584826,0.525465771044736,-0.407246968141161,-0.5123336561195,0.369340808771797,0.0847842071203787,0.617856576191365,-0.0351016445605301,-0.528594201970134,0.280928503667461,-0.399843069921473,-0.0534708184058134,-0.482702433935499,-0.25609829907428,-0.433506865462533,0.619461023722453,0.379128944129789,-0.0458223767239968,0.34382013699951,0.571974379323817,-0.349195727673612,-0.576215350228348,-0.495162742411793,0.440226584347257,-0.0580800073581134,-0.362387956199459,-0.242780354949793,-0.346644618933925,0.331178895517796,-0.0586322152108478,-0.156644725396866,-0.00473880089353454,-0.133210355440113,0.000234420947128028,0.239165264725368,0.04930965591966,0.444012030691892,-0.25308824749784,-0.135912146791886,-0.0448195634053281,-0.249295697096534,-0.317902195282619,-0.536601028313393,0.314085208560198,0.56173826519329,-0.560333258557463,-0.234088904672859,-0.35243287770758,0.0777307261092872,-0.221025388199632,0.35843428830235,0.140567396293808,-0.034795127045094,-0.307054996943966,-0.34789828754158,-0.457747108131295,-0.273271217978449,0.241161029413927,-0.403913163980713,0.225278508267623,-0.214339376678607,0.579481856094289,-0.298899180227331,-0.407003295745708,-0.346648339957578,0.452182138483993,-0.349233212128924,0.402295586857689,-0.114798447612435,-0.390178136043358,0.650045044956597,-0.144489320394206,-0.352864555874615,0.435811767591866,0.131027754949692,0.256952141010196,-0.384077819427168,-0.325241226909227,-0.204805868235924,-0.018282585063951,0.115278231413765,0.640086805648499,0.236156228161647,-0.0957967896868781,0.0557769982459639,0.18668084583555,-0.43685583732482,-0.276195801862247,-0.104846648996734,-0.432706276586068,-0.137074489408643,0.00120211735732133,0.0103851283909257,-0.0652483010694746,0.506309756390557
"Homo sapiens: Gap-filling DNA repair synthesis and ligation in TC-NER",-0.301008024341421,0.156582203877074,-0.317333253742094,0.418593239497927,-0.329724113364214,-0.502855749803233,0.0779544758257174,0.0510914729807361,0.359874694504155,0.0241834092960835,-0.280586355418297,0.282746842768026,-0.426928154876299,-0.150212941951718,-0.475699866747465,0.143992154861875,-0.379671704613672,0.499541813965563,0.287586882740565,0.32056135239764,0.152943873595052,0.332502906771037,-0.302831339972622,-0.427198795472887,-0.436173506452045,0.382237029461615,-0.011852276702435,-0.146057578030616,0.0176726495891217,-0.288856627150412,0.0856659535644516,-0.114667806570894,-0.197369670169944,0.0190249995877711,0.0447931640889818,0.0470197673973863,0.230941230672685,0.123283868423655,0.396895861954745,-0.338673407499641,-0.165117743052957,0.241772883236354,0.00563002840128893,-0.156585345499842,-0.484781540389754,0.112481459571286,0.48465946318592,-0.368089878766222,-0.273266478828574,-0.326421349189396,0.0372192094669631,0.0489921120432794,0.34960916198144,0.034294864132778,-0.273906073806654,-0.261835557792302,-0.248943269999063,-0.333985530031471,-0.303378813012079,0.206202977599397,-0.162195674440493,-0.0650648712792694,-0.0256363613404034,0.355037294420062,-0.224417633050767,-0.0718669567394803,-0.312913969467725,0.316212046564663,0.018474295909304,0.251491614349615,-0.0683116136188508,-0.302295713375981,0.415665660843436,-0.317899886732672,-0.171617421645185,0.224979537678377,0.074273018359395,0.310290889080217,-0.288977693787756,-0.322026400952892,-0.25467962409584,0.148268594520708,0.0893484067836885,0.487834923492487,0.296026904420187,0.02484811583053,0.27309931599822,0.178960006260911,-0.149604187815541,-0.344288638103692,-0.145134941822005,-0.42639340671794,-0.132873922291804,-0.238687232429593,-0.213117423135559,-0.218830216493293,0.371955447014571
"Homo sapiens: Gastrin-CREB signalling pathway via PKC and MAPK",-0.250644397526267,0.157429759101532,-0.19807642421958,0.00793639467133334,-0.2378819654009,0.15511801133513,0.153283344817437,-0.272165790806118,0.00514887249515456,0.101283354043252,-0.333918722991111,-0.0798944847852888,-0.0079805418557766,0.319790215315128,0.0619619707782771,0.0383538605924862,-0.223582178213502,-0.00199266989972796,0.129579976792421,-0.150762032644264,-0.0330272556429316,0.419927660066462,-0.413222175401733,0.0257822542055027,-0.235084650289001,0.0404260234011739,0.0147219920096872,-0.0556981178423191,0.0226154977349106,0.0692060007800294,-0.0646857797992594,-0.129674684969849,-0.148772237676517,0.123539147083602,-0.0784011640442514,-0.523599114734976,0.0333401198334583,0.259557752064852,-0.0348758113721748,-0.408270299504185,0.00675794993848511,-0.236722558817917,0.113601221499921,0.00726086689325225,-0.344995680975845,-0.135875638299938,0.280449699453701,-0.123875401343222,0.0196773728858215,0.123806256548876,0.194722015780873,0.408574690292842,0.0597447120160739,0.0843259162414258,-0.229771063288523,0.0939185520276017,-0.235205901250237,-0.0562917293926257,0.0158633150790159,-0.273027946410153,0.163678743819499,-0.122888427235682,-0.0329664071092155,-0.022144636500108,0.188220027871639,-0.154679552692582,-0.348528808263232,0.517887187954125,0.369169136006348,-0.24880432044577,0.0596171060539822,-0.0337683934800203,0.289426219379655,0.151960008315127,0.228488983258353,-0.374063313340869,0.167766162491863,-0.377914893460559,0.0361444035279664,-0.137692002774781,0.230052576091595,0.0412358538387615,0.250102989263599,-0.0616873934416954,0.240554233190756,0.302703839008895,0.00750613623921476,-0.0663513711837742,0.0533262723765587,0.043687308179703,-0.310587707686195,-0.155727549127084,0.10318891117424,-0.448736674322353,0.238354709953603,0.1455442864094,-0.0955701640126468
"Homo sapiens: Gastrulation",-0.142515547031651,-0.321924405578403,0.219726118626255,0.0633418412454518,0.150642895616882,0.00725373478247726,-0.136064122278039,0.262275670813258,-0.395257778834881,0.164145454623794,0.232805354945545,-0.47606718053356,0.202600868277638,0.0555574029719297,-0.104694077246098,-0.316068319236804,0.256265215659155,0.0464006251930765,0.296818747179631,0.257060865623614,-0.382100100086578,-0.0380412099843664,0.143484290295594,-0.0316689294630793,0.0143479520790052,0.300707984684955,-0.24938192816241,-0.217501221762779,0.319130672259802,0.135317278691103,-0.218580957395353,0.0513328218325839,-0.402259399865933,-0.0359180453101544,-0.391187912447752,0.123954995829606,0.104245050237484,0.059945181308067,-0.20206593735707,0.364246628816348,-0.342246871304472,-0.277705276483467,-0.166369170427815,0.354241235803957,0.202842446837984,-0.120775384200851,-0.215246159489943,0.301166692463708,0.359089942699762,0.141499313237202,-0.0396530394346461,0.293658750732499,-0.18789590983348,0.46152733106293,0.10634690910182,0.106214363594969,0.224839947539677,0.302391819023125,0.1766950531038,-0.0558730739258221,-0.0589431788760954,0.184575233824891,-0.332589230268629,-0.396993287789876,0.226492767360276,-0.0361041169613209,0.0626236598951471,0.00897875593372932,0.157304846581623,-0.189671363587337,-0.0781374607629095,0.330976506665926,-0.396355874640494,-0.383383662253323,0.245074571835249,0.122955004309008,-0.25219267075217,-0.158430913591485,0.00463989407411522,-0.0642923753571117,0.274062723665476,0.266540878529292,0.284394998340218,-0.391403092199786,0.17073258632815,0.0827030946567827,0.167537609121394,-0.275787949931173,-0.286862872653632,0.247628967565349,0.405185523042947,-0.15177154206643,0.134155977250044,-0.206929273179217,-0.383197458039225,-0.264575245657945,-0.066622018444474
"Homo sapiens: Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation",-0.248279276086583,-0.424774354525191,-0.367436572937696,0.466868796572179,-0.445159988125046,-0.421561712287601,0.0216794620051639,0.254629715610137,0.35930953117418,0.124011082102372,-0.407128703197354,-0.363399045069368,0.085320624210265,0.0888108733519647,-0.327352176453859,-0.00721658545941767,-0.0419287830996705,0.538772478667737,0.246347358467866,0.0660174058145125,0.351535990179451,-0.0161653620294388,-0.102597507999887,-0.143164686207913,-0.232242480117847,0.378159380249299,0.173127415958486,-0.360476905999419,0.445758066383955,-0.0836108091476976,-0.531743042282184,-0.0744915715889145,-0.0205966838778189,0.18950079128187,-0.15885926326015,0.00748407045437699,-0.382808254180301,0.446384890281796,0.341599076233218,-0.40238296215443,-0.104473314586997,0.440487386396911,-0.141206191850402,0.250343818389593,-0.231123372763569,0.0496795764285606,0.151299922293949,-0.235578752258047,0.244080887128248,0.0919395889563963,0.443160427052467,0.374232497651221,0.446634924026313,0.253161150102967,-0.443328197980304,-0.508616813423701,-0.635866850135502,-0.41941376727843,0.0830931263396325,-0.293403434681555,0.194967316070329,0.350946283800863,0.231753923675706,0.295227764690361,-0.00967997774087162,-0.00867277558837506,-0.0934245264236184,0.189201891739201,-0.0897840821649038,0.0861158544317545,-0.136591666323254,-0.276830709976882,0.155689135343268,-0.0690220868616451,0.354225019240511,-0.0532452059844473,0.155296607569559,-0.145661365947738,-0.363676237088188,0.0836395475025812,-0.287006041892975,-0.273353857284887,0.522764874134251,0.269837646638974,-0.171450124845001,0.280803595289758,0.319175327354276,-0.151914225347922,-0.146854535270433,-0.276267943143382,-2.3635240482045e-05,-0.25539174371552,0.434181002567159,-0.384296285162464,0.297536406643288,-0.587497264653281,0.592112946940384
"Homo sapiens: Gene Silencing by RNA",-0.395011844488361,-0.291760387608546,-0.410581845142741,0.355738500778419,-0.177417022523304,-0.53401421192079,0.0962967418620279,0.311673682690695,0.389246148419207,-0.103819308902658,-0.0845286057792955,-0.207370918458843,-0.199246569766605,0.150390015573245,-0.515396618244677,-0.381580927632542,-0.147011432078863,0.494016410948953,0.528925216708121,-0.085141592187094,-0.0604029055657754,0.553974270131573,0.0246494306109029,-0.481554291148382,-0.504083778462107,0.476272868320206,-0.251968566792714,-0.244836964685668,-0.221790757764236,-0.240242062144249,0.373144124303714,-0.322658248866523,-0.300755815561123,-0.238809087893238,-0.238878687900445,0.0316128097953701,0.171291827220997,0.0336713288603574,0.504246536732204,-0.332116221609655,-0.336289422263339,0.351923989753606,-0.27012165857689,-0.206182197740859,-0.126144311496419,0.390437549751168,0.481880185584937,-0.143319607130384,-0.0222392220723702,-0.240446450943258,0.171314726740189,0.131461762366193,0.40310244081537,0.139892389725864,0.0834319714069496,-0.294554214582566,-0.373494605035316,-0.148407764319951,-0.127360219907536,-0.214383914662153,-0.202927292330267,0.182606233565561,-0.193913206648375,0.463325355569135,-0.324422432922834,-0.104987310317863,-0.26869862425183,0.393530497185038,-0.319314564112934,0.435656712431486,-0.0672284595257024,-0.227136041237496,0.486509016799174,-0.273344142861318,-0.227713992778988,0.331131459862559,0.132577810279823,0.294160364609453,-0.50004277165739,-0.0583837525854787,-0.480566899905934,-0.374824101164015,0.172390427318162,0.477863480292772,-0.00835347161986612,-0.115565958871771,0.227956622670873,-0.027301591322893,-0.262631093915895,0.239779343462416,0.0891313548942666,-0.109886208300759,-0.233900037002452,0.259851045016241,0.0499889722639542,-0.146449484179056,0.424928531208724
"Homo sapiens: Generation of second messenger molecules",0.00616524282604353,-0.441209066626274,0.0461880998271092,-0.507458955829334,-0.00827948367412699,0.251266296378277,0.579412971636979,0.486565791428276,0.104949803668053,0.170633594343984,-0.483597756702425,-0.730782298194555,0.536180445469578,0.399136647113565,-0.041609858939226,-0.674019265486712,0.742959247837309,0.176983704942471,-0.211655666907153,-0.304345248964403,-0.245134624477816,-0.638171272269283,0.547492454844161,0.177356543758997,0.41848053151197,-0.425328692727437,0.670110584289175,-0.296578478505331,0.646540989766369,-0.460810244450676,-0.600936280908917,-0.337120807341634,0.637713311000025,-0.33983711265686,-0.29818702568816,0.518832291263478,-0.481747413714773,0.160774098311224,0.218908951046864,-0.250037846618419,-0.0433422293977657,-0.396504154520869,-0.73265706632618,0.380222668326704,0.443287538385368,0.364060809448955,-0.465456501575591,0.257729928269717,-0.091569564050858,-0.00199676493705139,0.186791927463427,0.279720272796963,0.64158556169879,-0.0470336993131751,-0.049411398127346,-0.451832666897433,-0.61752520911313,-0.228077678740205,0.648965363147938,-0.638322059081078,0.101069351642528,0.533237650180177,0.261915001559605,0.487716134472588,0.26842753363494,-0.457851189325674,-0.578173109678264,0.216120584013111,-0.525432840901931,-0.214233011869711,0.504669325295846,0.574617556260743,-0.129974726439654,0.555221639854816,0.234612732697721,0.430157889798002,-0.162727265875907,-0.518702816008467,-0.290930266947855,0.22677788293963,-0.117937052052091,-0.494767934066837,0.526943154116309,0.519886516537485,0.518681568017478,-0.0507625130975692,0.649909317188012,-0.50402796058073,-0.597856647458608,0.312195634980766,0.123799842999716,-0.597937553512184,0.161696749368186,-0.389547059999673,0.350491594668665,-0.528007389751454,0.613373571611067
"Homo sapiens: Germ layer formation at gastrulation",-0.142515547031651,-0.321924405578403,0.219726118626255,0.0633418412454518,0.150642895616882,0.00725373478247726,-0.136064122278039,0.262275670813258,-0.395257778834881,0.164145454623794,0.232805354945545,-0.47606718053356,0.202600868277638,0.0555574029719297,-0.104694077246098,-0.316068319236804,0.256265215659155,0.0464006251930765,0.296818747179631,0.257060865623614,-0.382100100086578,-0.0380412099843664,0.143484290295594,-0.0316689294630793,0.0143479520790052,0.300707984684955,-0.24938192816241,-0.217501221762779,0.319130672259802,0.135317278691103,-0.218580957395353,0.0513328218325839,-0.402259399865933,-0.0359180453101544,-0.391187912447752,0.123954995829606,0.104245050237484,0.059945181308067,-0.20206593735707,0.364246628816348,-0.342246871304472,-0.277705276483467,-0.166369170427815,0.354241235803957,0.202842446837984,-0.120775384200851,-0.215246159489943,0.301166692463708,0.359089942699762,0.141499313237202,-0.0396530394346461,0.293658750732499,-0.18789590983348,0.46152733106293,0.10634690910182,0.106214363594969,0.224839947539677,0.302391819023125,0.1766950531038,-0.0558730739258221,-0.0589431788760954,0.184575233824891,-0.332589230268629,-0.396993287789876,0.226492767360276,-0.0361041169613209,0.0626236598951471,0.00897875593372932,0.157304846581623,-0.189671363587337,-0.0781374607629095,0.330976506665926,-0.396355874640494,-0.383383662253323,0.245074571835249,0.122955004309008,-0.25219267075217,-0.158430913591485,0.00463989407411522,-0.0642923753571117,0.274062723665476,0.266540878529292,0.284394998340218,-0.391403092199786,0.17073258632815,0.0827030946567827,0.167537609121394,-0.275787949931173,-0.286862872653632,0.247628967565349,0.405185523042947,-0.15177154206643,0.134155977250044,-0.206929273179217,-0.383197458039225,-0.264575245657945,-0.066622018444474
"Homo sapiens: GLI3 is processed to GLI3R by the proteasome",-0.457731226412959,-0.450590679555587,-0.5833297274387,0.475102923539911,-0.233921192540665,-0.521478408752286,0.0937558647986275,0.248037249154417,0.597414649493054,-0.200135322923743,-0.469245898377215,0.357255248560761,-0.282892346220945,-0.229826417077012,-0.530655173448804,0.0917893330068326,-0.262583765800211,0.645698859193947,0.437404736123152,0.0681846552396873,0.465680077640061,-0.0470922753778489,-0.00799602123919776,-0.505137529396569,-0.21604440238258,0.15180309340175,-0.0602759489857703,-0.282887086815587,0.310928734637897,0.36350379737371,-0.332322824128864,-0.443933331627028,-0.173108824949326,-0.00169447909751572,0.362212048017431,-0.0897094724611366,-0.238497696072001,0.536234845887731,0.616584371594027,-0.50406303852935,-0.014584131380996,0.471645117256685,0.171370806926201,-0.299727520181661,-0.545280953256086,0.242971175033049,0.517801282892675,-0.254484141877803,-0.0999021105567437,-0.0997018309078324,0.237165873252896,0.160432034699082,0.54737387159212,0.130285593213799,-0.412167278855673,-0.368227832550002,-0.483027251267917,-0.423286259397679,-0.131429450812199,-0.33879102390337,0.154462462509557,0.346119144696385,0.443638651081837,0.505195222104171,-0.409820453836057,0.187238682075878,-0.398423334404222,0.191181478907828,-0.193866158151617,0.237579308905806,0.208254476325692,-0.424919212215788,0.396580763961323,-0.34328738241275,-0.194958051465613,0.272106135025623,0.314500537351123,-0.330698424421208,-0.460308677128844,-0.285569498020943,-0.46443285053181,0.0945341870620779,0.137747703120936,0.315896949178373,-0.0876322066424285,-0.127199584273928,0.292505184354744,0.160491568221348,-0.030611202973694,-0.282212462664978,-0.106721727800073,-0.136879377735042,0.300263937552766,-0.307013289548001,0.00880677637964469,-0.434948409738506,0.411770444987929
"Homo sapiens: Global Genome Nucleotide Excision Repair (GG-NER)",-0.268672995930107,-0.0211284774836086,-0.261775692807461,0.360715069653168,-0.284421321659757,-0.418522811598647,-0.00939916727734372,0.0405879598683622,0.327432972772373,-0.0418545957553998,-0.258489964445714,0.293461935499776,-0.301744599125965,-0.239934320892439,-0.423124900902079,0.176537734679539,-0.362348982831671,0.522989233695275,0.147644541777313,0.313643817801508,0.100717061567213,0.272315978049057,-0.237953983409432,-0.395604663161079,-0.390733579033714,0.32260846872896,-0.0971295452944093,-0.12355424511683,0.0302793516470642,-0.0868714544089806,0.0174221454602873,0.015972823992741,-0.290380819753556,0.0280080321771924,-0.0733339713410106,-0.0163084023448192,0.198536553109681,0.097443654904543,0.297224027915224,-0.2287416413941,-0.227656588452387,0.212622671044951,0.112798316446829,-0.150756871263412,-0.402242207887362,0.101303033876483,0.390429023525969,-0.35400839383282,-0.21992504837136,-0.184333277091631,0.192837730140643,0.14955464363948,0.22576798628654,0.191387468302067,-0.134011786043759,-0.261271550646199,-0.167911828509593,-0.39953317798679,-0.287901237873443,0.0757414927235682,-0.106507950168567,0.0215318129106815,0.00555846153766518,0.334494792297692,-0.165642512112888,0.0220230741740653,-0.247929587150318,0.236920682547396,-0.0917384144814712,0.186679049276756,-0.0414717978173586,-0.378266649854611,0.327606621053075,-0.338983413285659,-0.28769773621387,0.110751363793444,0.0335582922055575,0.161049017480835,-0.30819506853217,-0.0617368412984714,-0.182123122293386,0.0218772259798715,0.101061418410726,0.419926649783629,0.273975239407846,0.0556877848100797,0.300570273188518,0.231398550688278,-0.154248841608061,-0.333328223290318,-0.275739358189842,-0.345105312437399,-0.126870018718194,-0.295812432433839,-0.246463952385597,-0.151650552546085,0.347880031709154
"Homo sapiens: Glucagon signaling in metabolic regulation",-0.267107164076966,-0.256418628409687,0.0613398320880693,0.0118416835959788,-0.482417604807736,0.200235794983513,0.497848254696668,-0.175895277566536,-0.122108065223823,-0.0840991715999711,-0.140265991183501,-0.111826282160288,0.137497387817835,0.240318646849983,0.0919297908121142,0.0851791099220798,-0.0651717620293496,0.129533943007339,-0.149804073108891,-0.141206372618895,0.0873211985073497,0.0357231477059841,-0.142839318467869,0.21559955691606,0.394203144286415,-0.0488513629945347,0.0943056531466899,0.190616778574059,-0.202322358854648,-0.327786014428891,0.160227677832867,-0.0919831078934192,0.438293558709006,0.332922274027951,-0.0128855108259737,-0.316158778707359,-0.377490118673232,0.205103843221334,-0.213348184420087,-0.0202726201684071,0.304309461613686,-0.206229784323991,-0.0679143792785451,-0.104881253010411,-0.237798525590649,0.204742078962937,0.22357154214415,-0.141146880119975,0.172305337606583,-0.0401521049107816,-0.0115486613893165,-0.0295941973386968,0.00156525831675958,-0.220443679737645,-0.228138140916943,-0.141681192823909,-0.238503211016253,-0.300155933821487,0.386860433045477,0.121562940110111,0.169608348071377,-0.507303182690351,-0.0473263381945944,-0.153462296030565,-0.166042460865505,-0.369071370788376,-0.188516068354757,-0.084367006189137,-0.277657044471469,0.191786689005196,-0.185051357084373,-0.112450602921656,0.0368237500493327,0.446594479307512,-0.0910484553394048,0.128603046725499,0.275249663120144,-0.37543627292277,0.0418188658587705,0.417954211157829,0.221498407475758,-0.220360159241989,0.217769411135292,-0.103893014338259,0.0920835310065814,-0.123077605411694,0.14154897448831,-0.379968718104842,-0.148537605537333,-0.340218397382346,0.215368813798098,0.139592605185239,0.408650454528614,-0.131151297691556,0.472060113773071,0.0491567084412589,-0.218490230367655
"Homo sapiens: Glucagon-like Peptide-1 (GLP1) regulates insulin secretion",-0.204578190448531,-0.0142424067383275,0.136650436426876,-0.0277260073037262,-0.406596999206581,0.174821721230546,0.3845391407178,-0.116617928623816,-0.244973795312724,0.0184892190316529,-0.0786020992302741,-0.228506410637564,0.208512714715693,0.282708956907737,-0.0442556016932097,0.255967721337382,-0.109256800731621,0.135754897487565,-0.239943894650428,-0.107449763819793,-0.0882780720886594,0.0584045261337275,-0.330878632845263,0.284635203325267,0.406609988249346,0.0257041974312935,0.10881094757229,0.196283211311072,-0.0916851101647888,-0.216549140683255,0.139078517854123,-0.172590623372247,0.282364458562867,0.230545153468844,-0.0343827494859414,-0.175494218713753,-0.163200575735487,0.2539649197202,-0.329173703056991,-0.0268250785152225,0.000125608941642541,-0.101806849258245,0.0722863267439236,-0.0459950063260483,-0.330594777043163,0.00621410538294315,-0.0360731283369808,0.0841952298038585,-0.0510965593912476,-0.0741896218661824,0.0255031158628222,0.153797762767736,-0.0271860285837798,-0.0345892691328969,-0.34064218100193,-0.315989432890422,-0.235119616602072,-0.105790090061557,0.35051080096613,-0.0385783046768193,0.201603986807897,-0.455805295965812,-0.0135365675914806,0.0146198656955753,0.212076660044067,-0.208931901081975,-0.136360112431077,-0.176274279587961,-0.175700935457001,0.129535039061553,0.0513355310890924,0.0390316153346411,0.210917221637147,0.36434170709544,0.0474295087798586,-0.0103444377286261,0.277239274887355,-0.31514775496975,0.0672341625892046,0.296890911542566,0.135791090370375,-0.15585314528548,0.237450988976957,-0.137789357263751,0.0891701362060624,-0.0512382941089893,0.138047650323357,-0.271484578584505,-0.194728693790824,-0.17182809461584,0.0611376813883013,0.0673803062291747,0.380288501718745,-0.0996135954750145,0.361523739086128,0.0313549065127302,-0.208800918108283
"Homo sapiens: Glucagon-type ligand receptors",-0.141706726483412,-0.167693225425174,-0.137534543524213,-0.0996428964970566,-0.327369297613732,0.0796440035664788,0.478025628644451,-0.0970383339067998,-0.207306779319934,-0.150534843192608,-0.0278532880011886,-0.39296146493198,0.114476397299274,0.207386864129038,0.21385118030438,0.13587701569758,0.298502220049249,0.203069482803654,-0.144148082329026,-0.118345284321523,0.120723289504746,-0.0134176455119722,-0.0198500761146076,0.135098659491387,0.406462551373572,-0.172162819404113,0.130697043250699,0.253415340484545,0.0115617126524256,-0.129975416943352,-0.0457663777436434,-0.0217856356900126,0.332663685045752,0.215189739713641,-0.18970424333911,-0.329361711147436,-0.257234764367406,0.200241953261808,-0.193309801116692,-0.0268140977184259,0.157935057975704,-0.284222960364541,-0.0204209865073363,0.0511352455459576,-0.203620781710069,0.132915257712282,0.0428675376191222,0.051692665033098,0.0753659574477043,0.0644867971637693,0.0228653519686021,0.0433755144778407,0.0574939752340768,-0.225617710431167,-0.144524800728146,-0.141541579246583,-0.116842704602706,-0.198559680870167,0.3483855958436,0.160244369830936,0.237580086173406,-0.41329601949878,0.16348687451545,-0.0924693608685999,0.141582003566823,-0.342146312286606,0.166703734730327,-0.226448309808306,-0.13807049799504,0.00163063020002627,-0.0737004625112404,-0.0627355422090784,0.0652639069675918,0.291100923716043,-0.205376799888903,0.0965644539947519,0.165967810229127,-0.248279203370362,-0.162107729333029,0.223417152678236,0.108608208087674,0.0253502267238064,0.201935468905377,0.0220897836180416,-0.0991077702690847,-0.219185938932164,0.16744528586931,-0.361013970739578,-0.236222131028651,-0.20756158683007,0.306946091917375,0.195418892572626,0.337863760968692,-0.0895810591614606,0.278802018761876,0.0276554753168344,-0.162584098229421
"Homo sapiens: Gluconeogenesis",-0.162025860354452,-0.152827743061759,-0.520984729642187,0.464892414019332,-0.191083311616344,-0.42019359345488,-0.351997548438753,0.0942159710320448,0.4068002492032,-0.417718825229548,0.21391668080721,-0.0717141091582657,0.191596484946985,-0.000474576847230124,-0.0117890349009513,0.383562692586067,-0.379251580247865,0.202344877931893,-0.0454256501291451,0.298923606731207,0.186858249272884,0.0581570155099402,0.376385579014646,-0.367004680603138,-0.308444503548345,0.201074973683408,0.323465438676583,-0.468301111001105,-0.338656353757269,0.26916439997344,-0.00473232426081413,-0.481706426602695,-0.160005712502157,-0.379827964258434,0.342183570522051,0.191020300165652,0.0355470074905615,-0.131165688875369,0.18079101287206,-0.546876758947694,0.33467390385956,0.300765933985502,-0.362383372101142,-0.35555295844441,-0.431719027486861,0.150360250087305,0.0935116883683509,-0.462263461366918,0.198248340601679,-0.471740727279364,0.397029047757099,-0.0878827163267263,0.425112371662577,0.116943220397322,-0.271751541509979,-0.067112084904395,-0.349583843911773,-0.177227524768831,-0.530933436427063,0.0613340689152937,0.150902362489703,0.167911149487285,-0.293273396483238,0.451108748806936,-0.411491402598201,-0.265475491535022,0.230675411052425,0.492064734448744,0.0707865424299429,0.044040278272722,0.304577613381949,-0.21972918517685,0.524692905699199,0.2946768347745,-0.218653072792687,0.445201437641544,0.185973674328935,0.306712469095353,-0.334782487365402,-0.198248067414918,-0.551135731611379,0.0502681427780505,0.0657436394574637,0.471693176937014,0.312936716344955,0.213814020545801,-0.32007974001003,0.364144679842601,0.236131288668124,-0.292226681898777,-0.198934238014745,0.192429901567992,-0.41563118736239,-0.081809418047366,0.39947096966701,-0.19390883804312,0.105688511945923
